lat-lng,price,number of rooms
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.191823"" data-longitude=""-122.829608"" id=""map""></div>]",$208000,/ 2br - 1040ft
[],$315000,/ 2br - 952ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.208283"" data-longitude=""-123.062366"" id=""map""></div>]",$399000,/ 3br - 1229ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.287981"" data-longitude=""-123.136306"" id=""map""></div>]",$289000,/ 467ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.218018"" data-longitude=""-122.905726"" id=""map""></div>]",$179990,/ 1br - 830ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.218279"" data-longitude=""-122.905680"" id=""map""></div>]",$179990,/ 830ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.218018"" data-longitude=""-122.905726"" id=""map""></div>]",$179990,/ 1br - 830ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.217919"" data-longitude=""-122.574109"" id=""map""></div>]",$287000,/ 3br - 1782ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.276000"" data-longitude=""-123.147620"" id=""map""></div>]",$5998000,/ 3br - 3008ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.258477"" data-longitude=""-123.104369"" id=""map""></div>]",$179900,/ 500ft
[],$1200000,/ 3br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.242489"" data-longitude=""-122.590396"" id=""map""></div>]",$1998000,/ 4br - 5638ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.241678"" data-longitude=""-122.870211"" id=""map""></div>]",$549000,/ 3br - 1200ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.222400"" data-longitude=""-122.581530"" id=""map""></div>]",$874900,/ 5br - 3918ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.212271"" data-longitude=""-122.578025"" id=""map""></div>]",$274900,/ 3br - 1307ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.258750"" data-longitude=""-122.711225"" id=""map""></div>]",$2738800,/ 6br - 5000ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.242931"" data-longitude=""-122.585535"" id=""map""></div>]",$1050000,/ 4br - 2325ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.242332"" data-longitude=""-122.618922"" id=""map""></div>]",$1499000,/ 3br - 2446ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.109795"" data-longitude=""-122.803664"" id=""map""></div>]",$969900,/ 5br - 3783ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.280992"" data-longitude=""-123.042991"" id=""map""></div>]",$209000,/ 375ft
[],$135000,/ 1br - 469ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.217071"" data-longitude=""-122.957523"" id=""map""></div>]",$279000,/ 2br - 830ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.215439"" data-longitude=""-122.957096"" id=""map""></div>]",$475000,/ 2br - 821ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.032608"" data-longitude=""-122.850421"" id=""map""></div>]",$1598000,/ 3br - 3760ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.134088"" data-longitude=""-122.869658"" id=""map""></div>]",$149900,/ 1br - 692ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.235587"" data-longitude=""-123.039324"" id=""map""></div>]",$3800000,N/A
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.325460"" data-longitude=""-122.959651"" id=""map""></div>]",$899900,/ 3br - 2539ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.115048"" data-longitude=""-122.701682"" id=""map""></div>]",$489900,/ 2br - 1238ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.235587"" data-longitude=""-123.039324"" id=""map""></div>]",$3800000,N/A
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.235587"" data-longitude=""-123.039324"" id=""map""></div>]",$3800000,N/A
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.213154"" data-longitude=""-122.957611"" id=""map""></div>]",$369800,/ 2br -
[],$1490000,/ 5br - 5376ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.191689"" data-longitude=""-122.856116"" id=""map""></div>]",$250000,/ 2br - 1100ft
[],$1078000,/ 7br - 4323ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.255254"" data-longitude=""-122.993325"" id=""map""></div>]",$725000,/ 5br - 1194ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.238028"" data-longitude=""-122.859936"" id=""map""></div>]",$233900,/ 2br - 1003ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.276434"" data-longitude=""-123.099070"" id=""map""></div>]",$599000,/ 2br - 927ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.105985"" data-longitude=""-122.723806"" id=""map""></div>]",$575000,/ 3br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""44.621846"" data-longitude=""-78.672109"" id=""map""></div>]",$518000,/ 4br - 2500ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.406115"" data-longitude=""-123.498409"" id=""map""></div>]",$2088800,/ 6br - 3120ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.199158"" data-longitude=""-122.846178"" id=""map""></div>]",$360000,/ 2br - 810ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.307749"" data-longitude=""-122.969268"" id=""map""></div>]",$685000,/ 3br - 1225ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.176542"" data-longitude=""-122.873840"" id=""map""></div>]",$925000,/ 6br - 3729ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.160135"" data-longitude=""-122.849337"" id=""map""></div>]",$600000,/ 3br - 7200ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.318185"" data-longitude=""-123.059063"" id=""map""></div>]",$3200000,/ 16000ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.166153"" data-longitude=""-122.916062"" id=""map""></div>]",$749000,/ 3br - 2261ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.018564"" data-longitude=""-122.790950"" id=""map""></div>]",$2188000,/ 5br - 4461ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.232844"" data-longitude=""-123.101807"" id=""map""></div>]",$2188800,/ 5873ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.335023"" data-longitude=""-123.134851"" id=""map""></div>]",$2498888,/ 6br - 12400ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.005342"" data-longitude=""-122.735567"" id=""map""></div>]",$999995,/ 6br - 3720ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.270615"" data-longitude=""-122.786303"" id=""map""></div>]",$1390000,/ 7br - 4190ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.214822"" data-longitude=""-122.978729"" id=""map""></div>]",$1138000,/ 5br - 1858ft
[],$44800,/ 2br -
[],$259900,/ 1br -
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.356434"" data-longitude=""-123.140388"" id=""map""></div>]",$6888888,/ 4br - 7742ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.287851"" data-longitude=""-122.800176"" id=""map""></div>]",$838800,/ 5br - 2410ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.286644"" data-longitude=""-122.749891"" id=""map""></div>]",$499000,/ 3br - 1453ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.281182"" data-longitude=""-122.826630"" id=""map""></div>]",$568800,/ 2br - 1242ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.216687"" data-longitude=""-123.117018"" id=""map""></div>]",$699000,/ 3br - 1455ft
[],$779000,/ 3br - 1100ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.114276"" data-longitude=""-122.176681"" id=""map""></div>]",$889900,/ 5br - 3100ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.230366"" data-longitude=""-123.105702"" id=""map""></div>]",$1298000,/ 3br - 1565ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.182204"" data-longitude=""-122.870668"" id=""map""></div>]",$675000,/ 3br - 1035ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.172106"" data-longitude=""-122.971473"" id=""map""></div>]",$368000,/ 2br - 741ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.176724"" data-longitude=""-122.698920"" id=""map""></div>]",$294900,/ 2br - 1209ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.100417"" data-longitude=""-122.663641"" id=""map""></div>]",$189900,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.252609"" data-longitude=""-123.126891"" id=""map""></div>]",$524900,/ 2br - 903ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.278552"" data-longitude=""-123.076850"" id=""map""></div>]",$999000,/ 5br - 2884ft
[],$1088000,/ 5800ft
