lat-lng,price,number of rooms
"[<div class=""viewposting"" data-accuracy=""10"" data-latitude=""49.120157"" data-longitude=""-122.865340"" id=""map""></div>]",$625000,/ 3br - 1879ft
[],$342000,/ 2br - 767ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.190441"" data-longitude=""-122.830667"" id=""map""></div>]",$325000,/ 3br - 1640ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.313994"" data-longitude=""-123.027601"" id=""map""></div>]",$204800,/ 1br - 727ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.302086"" data-longitude=""-122.860982"" id=""map""></div>]",$1150000,/ 4br - 3443ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.436097"" data-longitude=""-123.441439"" id=""map""></div>]",$127000,N/A
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.277652"" data-longitude=""-123.117645"" id=""map""></div>]",$449800,/ 1br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.153729"" data-longitude=""-122.642020"" id=""map""></div>]",$699900,/ 5br - 3505ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.118692"" data-longitude=""-122.738400"" id=""map""></div>]",$524800,/ 5br - 2336ft
[],$6300000,/ 5br - 5218ft
"[<div class=""viewposting"" data-accuracy=""10"" data-latitude=""49.318384"" data-longitude=""-122.971563"" id=""map""></div>]",$498800,/ 2br - 1090ft
[],$1288800,/ 4br - 3998ft
"[<div class=""viewposting"" data-accuracy=""10"" data-latitude=""49.261773"" data-longitude=""-123.145830"" id=""map""></div>]",$900000,/ 2br - 1136ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.225676"" data-longitude=""-123.103097"" id=""map""></div>]",$499000,/ 4br - 1419ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.229930"" data-longitude=""-122.590299"" id=""map""></div>]",$449900,/ 2br - 1208ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.134469"" data-longitude=""-123.743799"" id=""map""></div>]",$69900,/ 14810ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.202121"" data-longitude=""-122.909256"" id=""map""></div>]",$325000,/ 1br - 504ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.198784"" data-longitude=""-123.855947"" id=""map""></div>]",$579000,/ 1br - 1650ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.134329"" data-longitude=""-123.733156"" id=""map""></div>]",$229000,/ 215186ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.140229"" data-longitude=""-122.333494"" id=""map""></div>]",$425000,/ 6br - 2400ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.067613"" data-longitude=""-122.801488"" id=""map""></div>]",$328000,/ 2br - 1001ft
[],$599888,/ 3br - 1958ft
[],$899000,/ 3br - 2267ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.183779"" data-longitude=""-122.836761"" id=""map""></div>]",$99500,N/A
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.201931"" data-longitude=""-123.824438"" id=""map""></div>]",$350000,/ 23475ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.259865"" data-longitude=""-123.138205"" id=""map""></div>]",$550000,/ 7br - 5400ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.697672"" data-longitude=""-123.159056"" id=""map""></div>]",$419000,/ 3br - 1447ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.108966"" data-longitude=""-122.729863"" id=""map""></div>]",$285000,/ 3br - 1240ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.213490"" data-longitude=""-122.926680"" id=""map""></div>]",$275000,/ 1br - 819ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.108200"" data-longitude=""-122.816856"" id=""map""></div>]",$284900,/ 2br - 1283ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.255261"" data-longitude=""-122.980718"" id=""map""></div>]",$699900,/ 5br - 2168ft
[],$229900,/ 1br - 1ft
"[<div class=""viewposting"" data-accuracy=""10"" data-latitude=""49.267399"" data-longitude=""-123.161227"" id=""map""></div>]",$1138000,/ 2br - 1109ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.244566"" data-longitude=""-123.052680"" id=""map""></div>]",$948000,/ 3br - 1409ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.767088"" data-longitude=""-123.153251"" id=""map""></div>]",$648000,/ 4br - 1914ft
[],$229900,/ 2br - 861ft
"[<div class=""viewposting"" data-accuracy=""10"" data-latitude=""49.270113"" data-longitude=""-122.760645"" id=""map""></div>]",$179900,/ 1br - 782ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.215136"" data-longitude=""-122.619927"" id=""map""></div>]",$455000,/ 5br - 2400ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.047639"" data-longitude=""-122.839543"" id=""map""></div>]",$2280000,/ 5br - 6079ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.264260"" data-longitude=""-122.800550"" id=""map""></div>]",$728800,/ 5br - 2400ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.030956"" data-longitude=""-122.871219"" id=""map""></div>]",$1588000,/ 5br - 3951ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.171693"" data-longitude=""-122.884677"" id=""map""></div>]",$219777,/ 1br - 1428ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.118331"" data-longitude=""-122.882729"" id=""map""></div>]",$779888,/ 4br - 3997ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.137360"" data-longitude=""-122.838793"" id=""map""></div>]",$289777,/ 3br - 1544ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.104331"" data-longitude=""-122.862918"" id=""map""></div>]",$1888000,/ 7br - 5246ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.016735"" data-longitude=""-122.781229"" id=""map""></div>]",$550000,/ 2br - 1150ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.030157"" data-longitude=""-122.795492"" id=""map""></div>]",$499800,/ 3br - 1630ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.123504"" data-longitude=""-122.687270"" id=""map""></div>]",$595000,/ 3br - 2314ft
[],$425000,/ 1br - 576ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.264230"" data-longitude=""-123.087979"" id=""map""></div>]",$368000,/ 2br - 864ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""50.100599"" data-longitude=""-122.988753"" id=""map""></div>]",$499000,/ 3br - 1200ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.331890"" data-longitude=""-124.330945"" id=""map""></div>]",$659000,/ 4br - 2242ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.113849"" data-longitude=""-122.764621"" id=""map""></div>]",$739880,/ 4br - 2558ft
[],$289900,/ 2br - 860ft
[],$65000,N/A
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.202556"" data-longitude=""-122.406085"" id=""map""></div>]",$390000,N/A
[],$155000,/ 3br - 1410ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.290174"" data-longitude=""-121.779542"" id=""map""></div>]",$88900,/ 1br - 216ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.257109"" data-longitude=""-123.019781"" id=""map""></div>]",$430000,/ 2br - 1082ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.038740"" data-longitude=""-122.785048"" id=""map""></div>]",$684500,/ 4br - 2155ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.176372"" data-longitude=""-122.637757"" id=""map""></div>]",$599900,/ 4br - 2600ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.185946"" data-longitude=""-122.837749"" id=""map""></div>]",$308000,/ 2br - 1071ft
[],$325000,/ 1500ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.126198"" data-longitude=""-122.664671"" id=""map""></div>]",$295900,/ 2br - 1210ft
[],$14000,/ 1br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.342894"" data-longitude=""-123.097258"" id=""map""></div>]",$3150000,/ 4br - 3856ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.316003"" data-longitude=""-122.970600"" id=""map""></div>]",$629900,/ 3br - 1190ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.265409"" data-longitude=""-122.787617"" id=""map""></div>]",$165900,/ 1br - 716ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.023878"" data-longitude=""-122.811646"" id=""map""></div>]",$2600000,/ 8br - 6600ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.029191"" data-longitude=""-122.824567"" id=""map""></div>]",$999998,/ 3br - 1543ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.169022"" data-longitude=""-122.798910"" id=""map""></div>]",$244900,/ 2br - 1450ft
[],$28500,N/A
[],$349000,/ 3br - 800ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.133879"" data-longitude=""-123.090992"" id=""map""></div>]",$349900,/ 2br - 728ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.204885"" data-longitude=""-122.924604"" id=""map""></div>]",$187900,/ 1br - 674ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.199004"" data-longitude=""-122.918244"" id=""map""></div>]",$314900,/ 1br - 934ft
[],$218888,/ 2br - 829ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.325890"" data-longitude=""-123.112027"" id=""map""></div>]",$980000,/ 3br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.337241"" data-longitude=""-123.148328"" id=""map""></div>]",$2288000,/ 3br - 2356ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.138003"" data-longitude=""-122.307806"" id=""map""></div>]",$399900,/ 4br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.177972"" data-longitude=""-122.255559"" id=""map""></div>]",$229500,/ 3br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.088824"" data-longitude=""-122.415286"" id=""map""></div>]",$950000,/ 7br - 6000ft
[],$48000,/ 1br -
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.280453"" data-longitude=""-122.791975"" id=""map""></div>]",$289000,/ 1br - 618ft
