lat-lng,price,number of rooms
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.256539"" data-longitude=""-123.026537"" id=""map""></div>]",$1699000,/ 7264ft
[],$343900,/ 1br - 908ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.252620"" data-longitude=""-123.127550"" id=""map""></div>]",$915000,/ 3br - 1476ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.112478"" data-longitude=""-122.829895"" id=""map""></div>]",$640000,N/A
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.003359"" data-longitude=""-122.675817"" id=""map""></div>]",$2499000,/ 6br - 7222ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.699511"" data-longitude=""-123.156872"" id=""map""></div>]",$569000,/ 3br - 6000ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.188846"" data-longitude=""-122.852098"" id=""map""></div>]",$299900,/ 2br - 900ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.019760"" data-longitude=""-122.614546"" id=""map""></div>]",$2848000,/ 5br - 7359ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.254641"" data-longitude=""-123.101383"" id=""map""></div>]",$1498000,/ 5br - 2200ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.168125"" data-longitude=""-122.847742"" id=""map""></div>]",$830000,N/A
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.123007"" data-longitude=""-122.659946"" id=""map""></div>]",$322000,/ 3br - 1410ft
[],$270000,/ 2br - 900ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.153784"" data-longitude=""-122.673806"" id=""map""></div>]",$1758888,/ 5br - 3263ft
[],$800000,/ 8580ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.189473"" data-longitude=""-122.853284"" id=""map""></div>]",$288000,/ 1br - 723ft
"[<div class=""viewposting"" data-accuracy=""10"" data-latitude=""49.246568"" data-longitude=""-123.143355"" id=""map""></div>]",$5998000,/ 4br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.268468"" data-longitude=""-123.035375"" id=""map""></div>]",$1350000,/ 3br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.215136"" data-longitude=""-122.619927"" id=""map""></div>]",$450000,/ 5br - 2400ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.157657"" data-longitude=""-122.308173"" id=""map""></div>]",$698000,/ 3br - 2250ft
"[<div class=""viewposting"" data-accuracy=""10"" data-latitude=""49.041672"" data-longitude=""-122.288322"" id=""map""></div>]",$357500,/ 3br - 1597ft
"[<div class=""viewposting"" data-accuracy=""10"" data-latitude=""49.056517"" data-longitude=""-122.370440"" id=""map""></div>]",$419900,/ 4br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.228904"" data-longitude=""-122.692066"" id=""map""></div>]",$289900,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.132082"" data-longitude=""-122.851524"" id=""map""></div>]",$155000,/ 1br - 716ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.271541"" data-longitude=""-121.241179"" id=""map""></div>]",$600000,/ 4br - 3200ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.261062"" data-longitude=""-122.953281"" id=""map""></div>]",$1450000,/ 1517ft
[],$194000,/ 2br - 1053ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.144829"" data-longitude=""-122.885857"" id=""map""></div>]",$349000,/ 4br - 1624ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.138439"" data-longitude=""-122.890450"" id=""map""></div>]",$185000,/ 1br - 660ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.320207"" data-longitude=""-123.075388"" id=""map""></div>]",$435000,/ 1br - 754ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.190315"" data-longitude=""-122.830067"" id=""map""></div>]",$325000,/ 3br - 1640ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.278416"" data-longitude=""-122.757651"" id=""map""></div>]",$540000,/ 5br - 2006ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.265788"" data-longitude=""-123.090777"" id=""map""></div>]",$379000,/ 2br - 674ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.224844"" data-longitude=""-123.054665"" id=""map""></div>]",$358800,/ 3br - 1085ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.325309"" data-longitude=""-123.031979"" id=""map""></div>]",$1075000,/ 2br - 1362ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.305364"" data-longitude=""-123.013731"" id=""map""></div>]",$995000,/ 5br - 2396ft
[],$85000,/ 3br - 1500ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.203735"" data-longitude=""-122.534749"" id=""map""></div>]",$1299000,/ 4br - 2950ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.278854"" data-longitude=""-123.119800"" id=""map""></div>]",$469900,/ 1br - 618ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.296539"" data-longitude=""-122.802498"" id=""map""></div>]",$389000,/ 2br - 1154ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.278854"" data-longitude=""-123.119800"" id=""map""></div>]",$549900,/ 2br - 787ft
