lat-lng,price,number of rooms
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.048318"" data-longitude=""-119.489708"" id=""map""></div>]",$469000,/ 4br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.005530"" data-longitude=""-122.735568"" id=""map""></div>]",$288000,/ 2br - 975ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.190024"" data-longitude=""-122.824025"" id=""map""></div>]",$164900,/ 2br - 740ft
[],$660000,/ 5br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.158735"" data-longitude=""-122.790207"" id=""map""></div>]",$88000,/ 2br - 1056ft
"[<div class=""viewposting"" data-accuracy=""10"" data-latitude=""49.189177"" data-longitude=""-123.105463"" id=""map""></div>]",$1138000,/ 2531ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""50.011352"" data-longitude=""-125.234613"" id=""map""></div>]",$315000,/ 4br - 2400ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.197354"" data-longitude=""-122.837019"" id=""map""></div>]",$177000,/ 1br - 628ft
"[<div class=""viewposting"" data-accuracy=""23"" data-latitude=""49.220702"" data-longitude=""-122.957544"" id=""map""></div>]",$439999,/ 2br - 850ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.148289"" data-longitude=""-122.846299"" id=""map""></div>]",$590000,/ 5br - 2327ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.265335"" data-longitude=""-123.138102"" id=""map""></div>]",$639999,/ 1br - 902ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.079342"" data-longitude=""-122.658240"" id=""map""></div>]",$669000,/ 4br - 1679ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.169367"" data-longitude=""-122.884333"" id=""map""></div>]",$829900,/ 7br - 3768ft
[],$65000,N/A
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""0.001064"" data-longitude=""0.000558"" id=""map""></div>]",$489000,/ 2br - 898ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.238865"" data-longitude=""-122.869220"" id=""map""></div>]",$699900,/ 2br - 1279ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.023888"" data-longitude=""-122.803199"" id=""map""></div>]",$459000,/ 2br - 1108ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.214487"" data-longitude=""-122.576051"" id=""map""></div>]",$624900,/ 4br - 2740ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.113254"" data-longitude=""-122.751705"" id=""map""></div>]",$699999,/ 4br - 2476ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""18.974866"" data-longitude=""72.825859"" id=""map""></div>]",$1158000,/ 4br - 3885ft
[],$200800,/ 1br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""14.665305"" data-longitude=""-91.163177"" id=""map""></div>]",$350000,/ 5br - 4000ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.555563"" data-longitude=""-124.768810"" id=""map""></div>]",$899000,N/A
[],$249888,/ 2br - 1000ft
[],$249000,/ 2br - 1332ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.255995"" data-longitude=""-123.021770"" id=""map""></div>]",$336000,/ 2br - 952ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.286885"" data-longitude=""-122.800069"" id=""map""></div>]",$284800,/ 1br - 650ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.142260"" data-longitude=""-121.973455"" id=""map""></div>]",$184900,/ 2br - 1160ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.322381"" data-longitude=""-122.903967"" id=""map""></div>]",$999999,/ 4br - 3200ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.162063"" data-longitude=""-122.804425"" id=""map""></div>]",$599900,/ 5br - 1920ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.227971"" data-longitude=""-122.995129"" id=""map""></div>]",$578000,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.120456"" data-longitude=""-122.866330"" id=""map""></div>]",$599000,/ 3br - 1826ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.887643"" data-longitude=""-97.272560"" id=""map""></div>]",$924000,/ 6br - 4229ft
[],$5000000,/ 12500ft
[],$555000,N/A
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.255398"" data-longitude=""-123.022327"" id=""map""></div>]",$360000,/ 2br - 920ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.341618"" data-longitude=""-123.072433"" id=""map""></div>]",$1758000,/ 4br - 2532ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.244095"" data-longitude=""-123.178643"" id=""map""></div>]",$2650000,/ 4br -
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.275042"" data-longitude=""-122.981772"" id=""map""></div>]",$1188880,/ 3br - 1914ft
[],$95000,/ 2br -
