lat-lng,price,number of rooms
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.178702"" data-longitude=""-122.597669"" id=""map""></div>]",$1280000,N/A
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.109567"" data-longitude=""-122.650267"" id=""map""></div>]",$314900,/ 3br - 1374ft
[],$695000,/ 4br - 2700ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.069058"" data-longitude=""-119.982733"" id=""map""></div>]",$63000,N/A
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.217717"" data-longitude=""-122.603387"" id=""map""></div>]",$163500,/ 1br - 583ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.031711"" data-longitude=""-122.018450"" id=""map""></div>]",$695000,/ 3br - 2468ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.238953"" data-longitude=""-122.859786"" id=""map""></div>]",$130000,/ 1br - 450ft
[],$499888,/ 5br - 2424ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.332464"" data-longitude=""-122.937559"" id=""map""></div>]",$310000,/ 13600ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""48.983982"" data-longitude=""-122.076268"" id=""map""></div>]",$352500,/ 3br - 1766ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.260311"" data-longitude=""-123.114953"" id=""map""></div>]",$789000,/ 2br - 823ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.260311"" data-longitude=""-123.114953"" id=""map""></div>]",$386900,/ 480ft
[],$205000,/ 1br - 889ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.133009"" data-longitude=""-122.860751"" id=""map""></div>]",$769000,/ 8br - 4000ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.045784"" data-longitude=""-122.652838"" id=""map""></div>]",$1550000,/ 4br - 2600ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.045717"" data-longitude=""-122.650445"" id=""map""></div>]",$540000,/ 3br - 1350ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.045784"" data-longitude=""-122.652838"" id=""map""></div>]",$1550000,/ 4br - 2600ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.545568"" data-longitude=""-123.758197"" id=""map""></div>]",$69900,N/A
[],$249999,/ 2br - 831ft
[],$249999,/ 2br - 831ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.216392"" data-longitude=""-122.957954"" id=""map""></div>]",$276000,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.104514"" data-longitude=""-122.663039"" id=""map""></div>]",$247000,/ 3br - 1000ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.204701"" data-longitude=""-122.789598"" id=""map""></div>]",$1299000,/ 7br - 5255ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.171842"" data-longitude=""-122.862039"" id=""map""></div>]",$1149000,/ 8br - 5200ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.173637"" data-longitude=""-123.133347"" id=""map""></div>]",$462900,/ 2br - 1165ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.132314"" data-longitude=""-122.666463"" id=""map""></div>]",$319900,/ 3br - 1459ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.155525"" data-longitude=""-123.143853"" id=""map""></div>]",$248000,/ 1br - 673ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.323970"" data-longitude=""-123.101292"" id=""map""></div>]",$477300,/ 2br - 844ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.219331"" data-longitude=""-122.957579"" id=""map""></div>]",$252000,/ 509ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.263245"" data-longitude=""-123.081952"" id=""map""></div>]",$348000,/ 1br - 642ft
[],$569000,/ 3br - 1455ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""50.958265"" data-longitude=""-119.104886"" id=""map""></div>]",$245000,/ 8000ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.244598"" data-longitude=""-123.050716"" id=""map""></div>]",$2150000,/ 3br - 2250ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.278739"" data-longitude=""-122.828779"" id=""map""></div>]",$569900,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.278739"" data-longitude=""-122.828779"" id=""map""></div>]",$569900,/ 2br -
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.262915"" data-longitude=""-123.037662"" id=""map""></div>]",$998000,/ 4br -
[],$899900,N/A
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.074513"" data-longitude=""-122.324202"" id=""map""></div>]",$2480000,/ 5br - 4800ft
[],$1848000,/ 7br - 3661ft
[],$939000,/ 4br - 3200ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.110105"" data-longitude=""-122.853606"" id=""map""></div>]",$995000,/ 7br - 3990ft
[],$858888,/ 6br - 3603ft
[],$289900,/ 2br - 919ft
[],$339000,/ 4br - 2100ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.153250"" data-longitude=""-123.114231"" id=""map""></div>]",$299000,/ 2br - 1080ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.177013"" data-longitude=""-122.741532"" id=""map""></div>]",$2650000,/ 104980ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.125320"" data-longitude=""-122.859410"" id=""map""></div>]",$429000,/ 1786ft
[],$645000,/ 3br - 6000ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.132419"" data-longitude=""-122.860579"" id=""map""></div>]",$769000,/ 8br - 4000ft
[],$574900,/ 3br - 1584ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.185041"" data-longitude=""-122.811613"" id=""map""></div>]",$299900,/ 1br - 1147ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.110905"" data-longitude=""-122.730482"" id=""map""></div>]",$211900,/ 2br - 1144ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.193820"" data-longitude=""-122.851439"" id=""map""></div>]",$199900,/ 2br - 732ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.187615"" data-longitude=""-122.837609"" id=""map""></div>]",$209900,/ 2br - 1324ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.178169"" data-longitude=""-122.835217"" id=""map""></div>]",$214900,/ 2br - 1125ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.191072"" data-longitude=""-122.811828"" id=""map""></div>]",$227700,/ 2br - 1050ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.191044"" data-longitude=""-122.811828"" id=""map""></div>]",$228888,/ 2br - 1049ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.191240"" data-longitude=""-122.811978"" id=""map""></div>]",$229900,/ 2br - 1072ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.027640"" data-longitude=""-122.805905"" id=""map""></div>]",$299900,/ 2br - 1095ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.123784"" data-longitude=""-122.842298"" id=""map""></div>]",$188800,/ 2br - 886ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.134088"" data-longitude=""-122.869658"" id=""map""></div>]",$162000,/ 1br - 703ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.177040"" data-longitude=""-122.848857"" id=""map""></div>]",$169900,/ 1br - 634ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.196774"" data-longitude=""-122.799964"" id=""map""></div>]",$169900,/ 1br - 840ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.114018"" data-longitude=""-122.886134"" id=""map""></div>]",$188900,/ 1br - 554ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.191676"" data-longitude=""-122.811811"" id=""map""></div>]",$207900,/ 1br - 875ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.183242"" data-longitude=""-122.834273"" id=""map""></div>]",$212900,/ 2br - 1001ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.191441"" data-longitude=""-122.846721"" id=""map""></div>]",$314900,/ 2br - 911ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.186390"" data-longitude=""-122.837215"" id=""map""></div>]",$849900,/ 2br - 2165ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.162519"" data-longitude=""-122.911059"" id=""map""></div>]",$724888,/ 7br - 2582ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.106442"" data-longitude=""-122.757568"" id=""map""></div>]",$1298888,/ 7br - 5421ft
"[<div class=""viewposting"" data-accuracy=""10"" data-latitude=""49.156373"" data-longitude=""-122.746954"" id=""map""></div>]",$1288888,/ 7br - 5175ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.124094"" data-longitude=""-122.714059"" id=""map""></div>]",$779888,/ 7br - 3125ft
[],$779000,/ 8br - 4200ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""48.748278"" data-longitude=""-123.655671"" id=""map""></div>]",$495000,/ 2br - 1300ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.174955"" data-longitude=""-122.969797"" id=""map""></div>]",$538000,/ 3br - 1609ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.118771"" data-longitude=""-122.715697"" id=""map""></div>]",$950000,/ 8br - 8265ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.118939"" data-longitude=""-122.696333"" id=""map""></div>]",$639900,/ 5br - 2419ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.184105"" data-longitude=""-122.800075"" id=""map""></div>]",$123900,/ 1br - 764ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""50.657560"" data-longitude=""-127.443824"" id=""map""></div>]",$39900,/ 2br - 800ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.138139"" data-longitude=""-123.134194"" id=""map""></div>]",$150000,/ 1br - 750ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.252613"" data-longitude=""-122.903930"" id=""map""></div>]",$304000,/ 2br - 962ft
