lat-lng,price,number of rooms
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.279813"" data-longitude=""-122.906096"" id=""map""></div>]",$290000,/ 630ft
[],$229000,/ 1br - 624ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.215043"" data-longitude=""-122.900915"" id=""map""></div>]",$320000,/ 1br - 835ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.242478"" data-longitude=""-123.027782"" id=""map""></div>]",$1388000,/ 8br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""51.432394"" data-longitude=""-121.062469"" id=""map""></div>]",$698000,/ 2br - 2400ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.235590"" data-longitude=""-123.024001"" id=""map""></div>]",$335900,/ 2br - 757ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.264444"" data-longitude=""-123.182530"" id=""map""></div>]",$335000,/ 1br - 611ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.320143"" data-longitude=""-123.070908"" id=""map""></div>]",$799000,/ 2br - 996ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.091321"" data-longitude=""-122.613387"" id=""map""></div>]",$221900,/ 2br - 930ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.339270"" data-longitude=""-123.073118"" id=""map""></div>]",$1275000,/ 4br - 2326ft
"[<div class=""viewposting"" data-accuracy=""10"" data-latitude=""49.335891"" data-longitude=""-123.022987"" id=""map""></div>]",$1125000,/ 2br - 1468ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""48.983982"" data-longitude=""-122.076268"" id=""map""></div>]",$360000,/ 3br - 1766ft
[],$1253000,/ 1417ft
[],$12500,/ 1br -
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.212422"" data-longitude=""-123.093233"" id=""map""></div>]",$1140000,/ 6br - 1900ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.269241"" data-longitude=""-122.761126"" id=""map""></div>]",$319000,/ 3br - 995ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.115709"" data-longitude=""-122.823378"" id=""map""></div>]",$359800,/ 3br - 1509ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.186045"" data-longitude=""-122.836950"" id=""map""></div>]",$198000,/ 2br - 1324ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.111454"" data-longitude=""-122.730112"" id=""map""></div>]",$459900,/ 3br - 1093ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.111984"" data-longitude=""-122.828086"" id=""map""></div>]",$819900,/ 5br - 4104ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.136512"" data-longitude=""-121.958951"" id=""map""></div>]",$249900,/ 3br - 1641ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.260002"" data-longitude=""-123.065871"" id=""map""></div>]",$419998,/ 2br - 857ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.268090"" data-longitude=""-123.013497"" id=""map""></div>]",$535000,/ 2br - 942ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.218345"" data-longitude=""-123.004980"" id=""map""></div>]",$1800000,/ 4br - 4001ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.212236"" data-longitude=""-122.919588"" id=""map""></div>]",$220000,/ 1br - 388ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.227089"" data-longitude=""-122.966671"" id=""map""></div>]",$1298000,/ 4br - 2639ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.228952"" data-longitude=""-122.969259"" id=""map""></div>]",$1298000,/ 4br - 2429ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.173939"" data-longitude=""-122.977730"" id=""map""></div>]",$798000,/ 5br - 2131ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.110823"" data-longitude=""-122.872819"" id=""map""></div>]",$378000,/ 4br - 1579ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.190105"" data-longitude=""-122.933546"" id=""map""></div>]",$379000,/ 2br - 790ft
"[<div class=""viewposting"" data-accuracy=""10"" data-latitude=""49.290114"" data-longitude=""-123.127204"" id=""map""></div>]",$988000,/ 2br - 1255ft
[],$65000,N/A
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.258099"" data-longitude=""-123.108738"" id=""map""></div>]",$950000,N/A
[],$65000,N/A
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.104463"" data-longitude=""-122.672758"" id=""map""></div>]",$239900,/ 2br - 1100ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.119813"" data-longitude=""-122.718462"" id=""map""></div>]",$669000,/ 3br - 2000ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.106448"" data-longitude=""-122.663969"" id=""map""></div>]",$139900,/ 1br - 475ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.102538"" data-longitude=""-122.674429"" id=""map""></div>]",$199900,/ 2br - 1111ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.128529"" data-longitude=""-122.696198"" id=""map""></div>]",$649900,/ 4br - 3145ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.055786"" data-longitude=""-122.790413"" id=""map""></div>]",$368888,/ 2br - 1212ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.038945"" data-longitude=""-122.876589"" id=""map""></div>]",$1149000,/ 5br - 2773ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.262942"" data-longitude=""-122.893126"" id=""map""></div>]",$355000,/ 1br - 610ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.053104"" data-longitude=""-122.298957"" id=""map""></div>]",$399700,/ 4br - 2025ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.281582"" data-longitude=""-122.753588"" id=""map""></div>]",$339900,/ 2br - 700ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.275966"" data-longitude=""-123.124108"" id=""map""></div>]",$1598000,/ 2br - 1707ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.345317"" data-longitude=""-123.220162"" id=""map""></div>]",$2500000,/ 4br - 3488ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.343037"" data-longitude=""-123.104541"" id=""map""></div>]",$1699000,/ 5br - 3012ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.276415"" data-longitude=""-123.124766"" id=""map""></div>]",$624900,/ 2br - 840ft
"[<div class=""viewposting"" data-accuracy=""10"" data-latitude=""49.161042"" data-longitude=""-122.924777"" id=""map""></div>]",$733800,/ 4br - 2082ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.271541"" data-longitude=""-121.241179"" id=""map""></div>]",$39000,N/A
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.125904"" data-longitude=""-122.701192"" id=""map""></div>]",$189000,/ 1br - 530ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.215136"" data-longitude=""-122.619927"" id=""map""></div>]",$450000,/ 5br - 2400ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.283806"" data-longitude=""-122.825947"" id=""map""></div>]",$379900,/ 2br - 959ft
[],$579000,/ 6br - 7255ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.265424"" data-longitude=""-122.788353"" id=""map""></div>]",$1100000,N/A
[],$779000,/ 8br - 4200ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.131128"" data-longitude=""-122.852790"" id=""map""></div>]",$199000,/ 3br - 1375ft
[],$779000,/ 8br - 4200ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.207253"" data-longitude=""-122.902900"" id=""map""></div>]",$264999,/ 2br - 887ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.137430"" data-longitude=""-123.158964"" id=""map""></div>]",$1698000,/ 5br - 2560ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.115194"" data-longitude=""-122.750688"" id=""map""></div>]",$320000,/ 2br - 1100ft
[],$299800,/ 3br - 1642ft
[],$1338000,/ 6br - 2520ft
[],$718000,/ 3br - 1594ft
[],$2758000,/ 5br - 2887ft
[],$398800,/ 1br -
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.322732"" data-longitude=""-123.034967"" id=""map""></div>]",$999000,/ 3br - 1300ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.321580"" data-longitude=""-122.957941"" id=""map""></div>]",$439000,/ 1br - 1288ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.321580"" data-longitude=""-122.957941"" id=""map""></div>]",$693900,/ 3br - 2439ft
[],$439999,/ 2br - 850ft
[],$31000,/ 2br -
[],$1225000,N/A
[],$1025000,/ 4br - 2018ft
