lat-lng,price,number of rooms
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.091293"" data-longitude=""-122.613044"" id=""map""></div>]",$221900,/ 2br - 930ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.295453"" data-longitude=""-122.821953"" id=""map""></div>]",$849900,/ 3br - 3286ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.168298"" data-longitude=""-122.876087"" id=""map""></div>]",$649000,/ 6br - 2642ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.091265"" data-longitude=""-122.613130"" id=""map""></div>]",$221900,/ 2br - 930ft
[],$3688000,/ 13491ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.225676"" data-longitude=""-123.103097"" id=""map""></div>]",$499000,/ 4br - 1419ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.265170"" data-longitude=""-123.008854"" id=""map""></div>]",$635000,/ 2br - 1259ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.197498"" data-longitude=""-122.841138"" id=""map""></div>]",$160000,/ 1br - 547ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.272056"" data-longitude=""-123.061651"" id=""map""></div>]",$2488000,/ 7br - 3937ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.232195"" data-longitude=""-123.077219"" id=""map""></div>]",$989900,/ 6br - 2360ft
[],$207000,/ 2br - 764ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.733467"" data-longitude=""-123.137898"" id=""map""></div>]",$79000,/ 2br -
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.188736"" data-longitude=""-122.852035"" id=""map""></div>]",$169900,/ 2br - 850ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.213032"" data-longitude=""-122.925889"" id=""map""></div>]",$299500,/ 2br - 803ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.244566"" data-longitude=""-123.052680"" id=""map""></div>]",$948000,/ 3br - 1409ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""18.974968"" data-longitude=""72.825859"" id=""map""></div>]",$1380000,/ 5br - 3503ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.472551"" data-longitude=""-123.765885"" id=""map""></div>]",$1780000,/ 4br - 5882ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.289282"" data-longitude=""-123.140346"" id=""map""></div>]",$369000,/ 1br - 582ft
[],$524000,/ 3br - 1000ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.342016"" data-longitude=""-123.229512"" id=""map""></div>]",$1998000,/ 3br - 3371ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.256482"" data-longitude=""-123.252178"" id=""map""></div>]",$1998000,/ 3br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.429175"" data-longitude=""-123.483281"" id=""map""></div>]",$2400000,/ 5br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.472551"" data-longitude=""-123.765885"" id=""map""></div>]",$1780000,/ 4br - 5882ft
[],$524000,/ 3br - 1000ft
[],$1225000,/ 5br -
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.177998"" data-longitude=""-122.887667"" id=""map""></div>]",$175000,/ 2br - 995ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.215762"" data-longitude=""-122.673809"" id=""map""></div>]",$459000,/ 3br - 1464ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.238780"" data-longitude=""-123.019673"" id=""map""></div>]",$1237000,/ 4br - 2388ft
[],$279900,/ 3br - 1427ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.237404"" data-longitude=""-122.827818"" id=""map""></div>]",$649900,/ 4br - 2000ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.280243"" data-longitude=""-123.045341"" id=""map""></div>]",$1198000,/ 2br - 4051ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.159497"" data-longitude=""-122.790111"" id=""map""></div>]",$72000,/ 2br - 960ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.158569"" data-longitude=""-123.145173"" id=""map""></div>]",$243800,/ 1br - 740ft
[],$510000,N/A
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.180553"" data-longitude=""-122.906713"" id=""map""></div>]",$530000,/ 5br -
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.144689"" data-longitude=""-122.304182"" id=""map""></div>]",$225900,/ 4br - 1800ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.244528"" data-longitude=""-122.566438"" id=""map""></div>]",$599900,/ 5br - 2959ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.144492"" data-longitude=""-122.303925"" id=""map""></div>]",$225900,/ 4br - 1800ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.244612"" data-longitude=""-122.566566"" id=""map""></div>]",$599900,/ 5br - 2959ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.068552"" data-longitude=""-122.371602"" id=""map""></div>]",$425000,/ 3br - 3120ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.241411"" data-longitude=""-123.137105"" id=""map""></div>]",$1938000,/ 3br - 2231ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.248233"" data-longitude=""-122.901886"" id=""map""></div>]",$170000,/ 1br - 687ft
"[<div class=""viewposting"" data-accuracy=""10"" data-latitude=""49.249913"" data-longitude=""-123.100873"" id=""map""></div>]",$268000,/ 1100ft
[],$648000,/ 4400ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.250699"" data-longitude=""-122.899893"" id=""map""></div>]",$193000,/ 1br - 677ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.016687"" data-longitude=""-122.786142"" id=""map""></div>]",$1195000,/ 6br - 3570ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.100173"" data-longitude=""-123.738499"" id=""map""></div>]",$279000,/ 2br - 896ft
[],$459000,/ 3br - 1152ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.283862"" data-longitude=""-123.138285"" id=""map""></div>]",$508400,/ 2br - 908ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.006317"" data-longitude=""-123.084613"" id=""map""></div>]",$949000,/ 3br - 2148ft
[],$208000,/ 1br - 500ft
[],$3200000,/ 4br - 7320ft
[],$199888,/ 2br - 1376ft
"[<div class=""viewposting"" data-accuracy=""10"" data-latitude=""49.274521"" data-longitude=""-123.112239"" id=""map""></div>]",$799000,/ 2br - 1236ft
[],$185500,/ 1br - 804ft
[],$449000,/ 4br - 3480ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.213525"" data-longitude=""-122.832663"" id=""map""></div>]",$474900,/ 3br - 1902ft
[],$214900,/ 2br - 1065ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.313821"" data-longitude=""-123.088717"" id=""map""></div>]",$265000,/ 1br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.263856"" data-longitude=""-123.014088"" id=""map""></div>]",$418800,/ 1br - 753ft
[],$398000,/ 2br - 1015ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.117335"" data-longitude=""-122.828907"" id=""map""></div>]",$414900,/ 3br - 1696ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.107237"" data-longitude=""-122.651816"" id=""map""></div>]",$274700,/ 3br - 2000ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.100021"" data-longitude=""-122.664301"" id=""map""></div>]",$199900,/ 2br - 1175ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.281900"" data-longitude=""-123.022214"" id=""map""></div>]",$369000,/ 2br - 867ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.102538"" data-longitude=""-122.674429"" id=""map""></div>]",$194900,/ 2br - 817ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.134076"" data-longitude=""-122.870278"" id=""map""></div>]",$149900,/ 1br - 692ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""48.551700"" data-longitude=""-124.425273"" id=""map""></div>]",$750000,N/A
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.264346"" data-longitude=""-123.077517"" id=""map""></div>]",$918000,/ 4br -
"[<div class=""viewposting"" data-accuracy=""10"" data-latitude=""49.277402"" data-longitude=""-123.227780"" id=""map""></div>]",$14900000,/ 4br -
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.215477"" data-longitude=""-122.956907"" id=""map""></div>]",$398800,/ 2br - 1040ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.228021"" data-longitude=""-122.925068"" id=""map""></div>]",$1058800,/ 4br - 1958ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.139392"" data-longitude=""-122.810685"" id=""map""></div>]",$949000,/ 7br - 4200ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.121090"" data-longitude=""-122.866395"" id=""map""></div>]",$590000,/ 3br -
[],$779000,/ 2br - 7000ft
[],$1288888,/ 4br - 2083ft
"[<div class=""viewposting"" data-accuracy=""10"" data-latitude=""49.271360"" data-longitude=""-123.049739"" id=""map""></div>]",$1399000,/ 4br -
