lat-lng,price,number of rooms
[],$1050,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.282508"" data-longitude=""-123.103036"" id=""map""></div>]",$8000,/ 1357ft
[],$995,/ 1br - 750ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.319266"" data-longitude=""-122.855267"" id=""map""></div>]",$5450,/ 5br - 4000ft
[],$1775,/ 1br - 670ft
[],$1440,/ 1br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.280243"" data-longitude=""-122.990536"" id=""map""></div>]",$1900,/ 2br - 884ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.272630"" data-longitude=""-123.155175"" id=""map""></div>]",$2200,/ 2br - 950ft
[],$2900,/ 2br - 990ft
[],$750,/ 2br - 1000ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.232304"" data-longitude=""-123.006624"" id=""map""></div>]",$2785,/ 3br - 1593ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.013217"" data-longitude=""-123.082237"" id=""map""></div>]",$950,/ 1br - 750ft
[],$700,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.185350"" data-longitude=""-122.246547"" id=""map""></div>]",$2000,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.324003"" data-longitude=""-123.120131"" id=""map""></div>]",$1270,/ 1br - 650ft
[],$1550,/ 2br - 997ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.229649"" data-longitude=""-123.075628"" id=""map""></div>]",$1200,/ 2br - 700ft
[],$1200,/ 2br - 1100ft
[],$1800,/ 4br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.324003"" data-longitude=""-123.120131"" id=""map""></div>]",$1275,/ 1br - 700ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.323943"" data-longitude=""-123.121970"" id=""map""></div>]",$2100,/ 2br - 950ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.246845"" data-longitude=""-122.899221"" id=""map""></div>]",$1900,/ 3br - 1192ft
[],$900,/ 2br -
[],$1000,/ 1br -
"[<div class=""viewposting"" data-accuracy=""number"" data-latitude=""49.247216"" data-longitude=""-122.889726"" id=""map""></div>]",$1125,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.265800"" data-longitude=""-123.115100"" id=""map""></div>]",$1600,/ 1br - 630ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.273069"" data-longitude=""-123.073976"" id=""map""></div>]",$1700,/ 1br - 550ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.282742"" data-longitude=""-123.141231"" id=""map""></div>]",$1900,/ 1br -
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.127794"" data-longitude=""-122.881731"" id=""map""></div>]",$775,/ 2br -
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.276920"" data-longitude=""-123.116883"" id=""map""></div>]",$3995,/ 2br - 1200ft
[],$2300,/ 3br - 1600ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.270090"" data-longitude=""-123.109387"" id=""map""></div>]",$1850,/ 1br - 550ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.145503"" data-longitude=""-122.633772"" id=""map""></div>]",$1150,/ 2br - 980ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.275529"" data-longitude=""-123.124813"" id=""map""></div>]",$9995,/ 3br - 2000ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.280656"" data-longitude=""-123.118887"" id=""map""></div>]",$1940,/ 650ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.280680"" data-longitude=""-123.138112"" id=""map""></div>]",$2400,/ 1br -
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.104019"" data-longitude=""-122.822301"" id=""map""></div>]",$2850,/ 5br -
[],$1700,/ 1br - 550ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.288009"" data-longitude=""-123.140534"" id=""map""></div>]",$1450,/ 1br -
[],$1450,/ 1br - 650ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.242713"" data-longitude=""-123.065219"" id=""map""></div>]",$1700,/ 2br - 970ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.232195"" data-longitude=""-123.077219"" id=""map""></div>]",$1300,/ 3br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.130028"" data-longitude=""-122.834359"" id=""map""></div>]",$1200,/ 3br - 1150ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.232195"" data-longitude=""-123.077219"" id=""map""></div>]",$1750,/ 3br -
[],$700,/ 3br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.222160"" data-longitude=""-123.082881"" id=""map""></div>]",$2400,/ 3br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.172049"" data-longitude=""-123.177238"" id=""map""></div>]",$2650,/ 4br - 2350ft
"[<div class=""viewposting"" data-accuracy=""10"" data-latitude=""49.229465"" data-longitude=""-122.963987"" id=""map""></div>]",$2450,/ 3br - 1300ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.273841"" data-longitude=""-123.060014"" id=""map""></div>]",$1700,/ 3br -
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.277920"" data-longitude=""-123.117161"" id=""map""></div>]",$2950,/ 2br - 1150ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.282742"" data-longitude=""-123.123629"" id=""map""></div>]",$1700,/ 1br - 780ft
[],$650,/ 1br -
[],$640,/ 1br -
[],$2700,/ 3br - 2000ft
