lat-lng,price,number of rooms
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.126129"" data-longitude=""-122.657032"" id=""map""></div>]",$1150,/ 2br - 1000ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.230048"" data-longitude=""-123.128753"" id=""map""></div>]",$3000,/ 2br - 1200ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.230090"" data-longitude=""-123.128664"" id=""map""></div>]",$2800,/ 2br - 1200ft
[],$1100,/ 1br - 650ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.138519"" data-longitude=""-122.841750"" id=""map""></div>]",$1000,/ 1br - 554ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.198756"" data-longitude=""-122.841814"" id=""map""></div>]",$1000,/ 1br - 671ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.200158"" data-longitude=""-122.842920"" id=""map""></div>]",$750,/ 365ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.200217"" data-longitude=""-122.843265"" id=""map""></div>]",$980,/ 1br - 307ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.134544"" data-longitude=""-123.119150"" id=""map""></div>]",$550,/ 1br - 100ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.239424"" data-longitude=""-123.011883"" id=""map""></div>]",$950,/ 1br - 700ft
[],$3500,/ 5br -
[],$1150,/ 2br - 650ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.221888"" data-longitude=""-123.083002"" id=""map""></div>]",$3500,/ 5br -
"[<div class=""viewposting"" data-accuracy=""23"" data-latitude=""49.227957"" data-longitude=""-122.995090"" id=""map""></div>]",$4750,/ 3br - 1400ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.218024"" data-longitude=""-123.184094"" id=""map""></div>]",$5800,/ 4br - 3500ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.114444"" data-longitude=""-122.871139"" id=""map""></div>]",$750,/ 2br -
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.114444"" data-longitude=""-122.871139"" id=""map""></div>]",$750,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.215248"" data-longitude=""-123.124874"" id=""map""></div>]",$3600,/ 8br - 3000ft
[],$1500,/ 2br - 880ft
[],$1400,/ 2br -
[],$1650,/ 2br -
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.110624"" data-longitude=""-122.756982"" id=""map""></div>]",$1600,/ 2br -
[],$2500,/ 7br -
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.118827"" data-longitude=""-122.878776"" id=""map""></div>]",$2500,/ 7br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.118883"" data-longitude=""-122.878733"" id=""map""></div>]",$2500,/ 7br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.139196"" data-longitude=""-122.864147"" id=""map""></div>]",$450,/ 2br -
[],$700,/ 1br -
[],$1595,/ 1br - 850ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.210168"" data-longitude=""-122.867398"" id=""map""></div>]",$1200,/ 3br - 1100ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.250478"" data-longitude=""-123.056602"" id=""map""></div>]",$1800,/ 3br - 1000ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.222212"" data-longitude=""-122.689715"" id=""map""></div>]",$1575,/ 2br - 1060ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.109783"" data-longitude=""-122.690306"" id=""map""></div>]",$1825,/ 3br - 1650ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.285416"" data-longitude=""-122.761630"" id=""map""></div>]",$1200,/ 2br - 1050ft
"[<div class=""viewposting"" data-accuracy=""10"" data-latitude=""49.237668"" data-longitude=""-122.867509"" id=""map""></div>]",$585,/ 600ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.230198"" data-longitude=""-122.964755"" id=""map""></div>]",$6000,/ 7br - 3600ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.282690"" data-longitude=""-122.795109"" id=""map""></div>]",$1375,/ 1br - 551ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.263547"" data-longitude=""-122.857434"" id=""map""></div>]",$2300,/ 4br - 2200ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.254351"" data-longitude=""-122.988778"" id=""map""></div>]",$1200,/ 2br - 936ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.230882"" data-longitude=""-123.108952"" id=""map""></div>]",$2150,/ 2br - 750ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.231135"" data-longitude=""-122.888045"" id=""map""></div>]",$1450,/ 2br - 750ft
"[<div class=""viewposting"" data-accuracy=""10"" data-latitude=""49.274114"" data-longitude=""-123.026040"" id=""map""></div>]",$1000,/ 2br - 825ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.281827"" data-longitude=""-122.790658"" id=""map""></div>]",$1000,/ 1br - 600ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.250168"" data-longitude=""-122.774813"" id=""map""></div>]",$2000,/ 3br -
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.273557"" data-longitude=""-123.119595"" id=""map""></div>]",$6800,/ 2br - 1290ft
[],$1725,/ 2br - 1122ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.233007"" data-longitude=""-123.009496"" id=""map""></div>]",$1860,/ 2br - 1000ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.232564"" data-longitude=""-123.009710"" id=""map""></div>]",$1400,/ 1br - 700ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.229225"" data-longitude=""-123.029092"" id=""map""></div>]",$1650,/ 3br - 850ft
[],$4250,/ 4br - 2466ft
[],$1350,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.219752"" data-longitude=""-122.954887"" id=""map""></div>]",$1295,/ 2br - 1000ft
[],$1900,/ 4br - 2100ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.230714"" data-longitude=""-122.887402"" id=""map""></div>]",$1450,/ 4br - 2100ft
[],$1050,/ 2br -
[],$750,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.233007"" data-longitude=""-123.009496"" id=""map""></div>]",$1860,/ 2br - 999ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.309369"" data-longitude=""-122.952023"" id=""map""></div>]",$1475,/ 2br - 850ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.155498"" data-longitude=""-123.116447"" id=""map""></div>]",$600,/ 3br - 1000ft
[],$2600,/ 3br - 1400ft
[],$700,/ 3br - 1400ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.119304"" data-longitude=""-122.867532"" id=""map""></div>]",$900,/ 3br - 1100ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.123740"" data-longitude=""-122.869286"" id=""map""></div>]",$800,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.155622"" data-longitude=""-123.184803"" id=""map""></div>]",$1245,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.056648"" data-longitude=""-122.790214"" id=""map""></div>]",$2500,/ 3br - 1400ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.201950"" data-longitude=""-122.806016"" id=""map""></div>]",$2000,/ 5br - 2100ft
