lat-lng,price,number of rooms
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.280348"" data-longitude=""-123.117857"" id=""map""></div>]",$4500,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.280250"" data-longitude=""-123.117385"" id=""map""></div>]",$2200,/ 1br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.347869"" data-longitude=""-123.161008"" id=""map""></div>]",$5000,/ 6br - 4700ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.280040"" data-longitude=""-123.117428"" id=""map""></div>]",$3500,/ 1br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.280222"" data-longitude=""-123.117699"" id=""map""></div>]",$4790,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.278756"" data-longitude=""-123.112640"" id=""map""></div>]",$4500,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.118536"" data-longitude=""-122.764911"" id=""map""></div>]",$900,/ 2br -
[],$2400,/ 4br -
[],$1750,/ 2br -
[],$1975,/ 3br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.271374"" data-longitude=""-123.185450"" id=""map""></div>]",$6000,/ 3br - 1480ft
[],$3990,/ 3br - 2235ft
[],$2950,/ 4br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.262617"" data-longitude=""-123.185708"" id=""map""></div>]",$4650,/ 4br - 2400ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.255602"" data-longitude=""-123.103253"" id=""map""></div>]",$6500,/ 3br - 2400ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.346911"" data-longitude=""-123.226481"" id=""map""></div>]",$5500,/ 3br - 3046ft
[],$1299,/ 1br - 550ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.067359"" data-longitude=""-122.801241"" id=""map""></div>]",$1750,/ 2br - 1240ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.155804"" data-longitude=""-122.798867"" id=""map""></div>]",$700,/ 500ft
[],$2300,/ 2br - 792ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.172121"" data-longitude=""-123.130544"" id=""map""></div>]",$950,/ 1br - 660ft
[],$2350,/ 2br - 1000ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.276482"" data-longitude=""-123.117359"" id=""map""></div>]",$3100,/ 2br - 1099ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.281861"" data-longitude=""-123.110469"" id=""map""></div>]",$2775,/ 1br - 700ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.208044"" data-longitude=""-123.136135"" id=""map""></div>]",$1250,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.159046"" data-longitude=""-122.928021"" id=""map""></div>]",$850,/ 2br - 880ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.271112"" data-longitude=""-123.173584"" id=""map""></div>]",$4995,/ 3br - 1200ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.287450"" data-longitude=""-122.744903"" id=""map""></div>]",$2300,/ 3br - 2300ft
[],$1650,/ 3br - 1200ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.133728"" data-longitude=""-122.808131"" id=""map""></div>]",$850,/ 3br - 1200ft
[],$1600,/ 2br - 1200ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.372237"" data-longitude=""-123.276730"" id=""map""></div>]",$3000,/ 3br - 1900ft
[],$1195,/ 3br - 1900ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.146269"" data-longitude=""-122.882052"" id=""map""></div>]",$1600,/ 3br -
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.241713"" data-longitude=""-123.086393"" id=""map""></div>]",$5000,/ 4br - 2000ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.260159"" data-longitude=""-123.245745"" id=""map""></div>]",$2550,/ 2br - 900ft
