lat-lng,price,number of rooms
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.283009"" data-longitude=""-123.028162"" id=""map""></div>]",$1000,/ 2br - 600ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.318554"" data-longitude=""-122.791679"" id=""map""></div>]",$3000,/ 4br - 3500ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.241629"" data-longitude=""-123.073667"" id=""map""></div>]",$1100,/ 2br - 490ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.274357"" data-longitude=""-123.112106"" id=""map""></div>]",$2600,/ 1br - 1092ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.345050"" data-longitude=""-123.184090"" id=""map""></div>]",$6250,/ 5br - 4900ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.282579"" data-longitude=""-123.104435"" id=""map""></div>]",$6500,/ 2br - 1831ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.337378"" data-longitude=""-123.175026"" id=""map""></div>]",$4200,/ 3br - 3500ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.291588"" data-longitude=""-122.847908"" id=""map""></div>]",$1050,/ 1br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.126015"" data-longitude=""-122.707145"" id=""map""></div>]",$2200,/ 3br - 1700ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.232304"" data-longitude=""-123.006624"" id=""map""></div>]",$1830,/ 2br - 1057ft
[],$2400,/ 3br - 1800ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.243029"" data-longitude=""-123.059621"" id=""map""></div>]",$1000,/ 560ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.215186"" data-longitude=""-122.606950"" id=""map""></div>]",$1475,/ 3br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.349032"" data-longitude=""-123.103304"" id=""map""></div>]",$4200,/ 4br - 3257ft
[],$1900,/ 2br - 1050ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.126601"" data-longitude=""-122.690377"" id=""map""></div>]",$950,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.125786"" data-longitude=""-122.838993"" id=""map""></div>]",$1600,/ 3br - 1450ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.254638"" data-longitude=""-123.101104"" id=""map""></div>]",$1800,/ 2br - 850ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.215439"" data-longitude=""-123.125367"" id=""map""></div>]",$3600,/ 8br - 3000ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.280592"" data-longitude=""-123.137786"" id=""map""></div>]",$1350,/ 1br - 600ft
[],$699,/ 1br - 700ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.240769"" data-longitude=""-123.101421"" id=""map""></div>]",$2300,/ 3br -
[],$1300,/ 3br -
"[<div class=""viewposting"" data-accuracy=""10"" data-latitude=""49.295173"" data-longitude=""-122.778793"" id=""map""></div>]",$2200,/ 4br - 1700ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.238046"" data-longitude=""-123.082427"" id=""map""></div>]",$1800,/ 3br -
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.238046"" data-longitude=""-123.082427"" id=""map""></div>]",$3500,/ 4br -
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.245369"" data-longitude=""-122.866416"" id=""map""></div>]",$2100,/ 5br - 2000ft
[],$1680,/ 3br - 1400ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.277604"" data-longitude=""-123.122881"" id=""map""></div>]",$1900,/ 1br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.288979"" data-longitude=""-123.123370"" id=""map""></div>]",$2500,/ 2br - 850ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.264108"" data-longitude=""-123.157425"" id=""map""></div>]",$1700,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.282000"" data-longitude=""-123.131568"" id=""map""></div>]",$1700,/ 1br - 700ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.244324"" data-longitude=""-123.065189"" id=""map""></div>]",$1150,/ 2br - 1200ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.283260"" data-longitude=""-123.125024"" id=""map""></div>]",$1750,/ 1br - 620ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.207597"" data-longitude=""-122.904744"" id=""map""></div>]",$625,/ 1br - 400ft
[],$950,/ 400ft
[],$1100,/ 2br - 1000ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.031741"" data-longitude=""-122.805551"" id=""map""></div>]",$875,/ 1br - 660ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.318863"" data-longitude=""-123.074470"" id=""map""></div>]",$1795,/ 1br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.276443"" data-longitude=""-123.125283"" id=""map""></div>]",$4900,/ 3br - 1200ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.305061"" data-longitude=""-122.785268"" id=""map""></div>]",$1050,/ 2br - 1100ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.279755"" data-longitude=""-123.117986"" id=""map""></div>]",$3295,/ 2br - 1200ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.278389"" data-longitude=""-123.118415"" id=""map""></div>]",$2895,/ 1br -
[],$850,/ 1br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.074906"" data-longitude=""-122.669735"" id=""map""></div>]",$1485,/ 2br - 1600ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.075159"" data-longitude=""-122.669606"" id=""map""></div>]",$825,/ 1br - 806ft
[],$1300,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.265844"" data-longitude=""-123.156953"" id=""map""></div>]",$1360,/ 1br -
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.279195"" data-longitude=""-123.110304"" id=""map""></div>]",$2695,/ 1br - 825ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.240788"" data-longitude=""-122.863467"" id=""map""></div>]",$2300,/ 4br - 2200ft
