lat-lng,price,number of rooms
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.320200"" data-longitude=""-123.091501"" id=""map""></div>]",$961,/ 2br -
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.230005"" data-longitude=""-123.120860"" id=""map""></div>]",$1400,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.108714"" data-longitude=""-122.857962"" id=""map""></div>]",$600,/ 1br - 600ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.108798"" data-longitude=""-122.857189"" id=""map""></div>]",$950,/ 2br - 700ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.274973"" data-longitude=""-123.125539"" id=""map""></div>]",$1795,/ 445ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.135719"" data-longitude=""-122.689392"" id=""map""></div>]",$816,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.238926"" data-longitude=""-122.884685"" id=""map""></div>]",$800,/ 2br - 500ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.245634"" data-longitude=""-122.891160"" id=""map""></div>]",$1600,/ 2br - 900ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.257488"" data-longitude=""-123.099321"" id=""map""></div>]",$1250,/ 2br - 750ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.293654"" data-longitude=""-123.132208"" id=""map""></div>]",$3200,/ 2br - 1500ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.339250"" data-longitude=""-123.074899"" id=""map""></div>]",$4600,/ 4br - 2326ft
[],$1400,/ 4br - 2326ft
[],$1800,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.249011"" data-longitude=""-122.886028"" id=""map""></div>]",$1380,/ 3br - 1000ft
[],$1200,/ 1br - 800ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.245388"" data-longitude=""-123.037920"" id=""map""></div>]",$4000,/ 6br - 2200ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.152427"" data-longitude=""-122.924395"" id=""map""></div>]",$1550,/ 3br - 1100ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.287284"" data-longitude=""-123.125600"" id=""map""></div>]",$2150,/ 1br - 700ft
[],$1250,/ 2br - 1100ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.318227"" data-longitude=""-123.117346"" id=""map""></div>]",$3695,/ 4br - 2025ft
[],$750,/ 1br - 700ft
"[<div class=""viewposting"" data-accuracy=""10"" data-latitude=""49.245388"" data-longitude=""-123.037920"" id=""map""></div>]",$850,/ 1br - 500ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.280014"" data-longitude=""-123.108497"" id=""map""></div>]",$2550,/ 2br - 950ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.284856"" data-longitude=""-123.027134"" id=""map""></div>]",$800,/ 418ft
[],$879,/ 2br -
"[<div class=""viewposting"" data-accuracy=""10"" data-latitude=""49.245388"" data-longitude=""-123.037920"" id=""map""></div>]",$2400,/ 3br - 1100ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.213805"" data-longitude=""-122.969274"" id=""map""></div>]",$1200,/ 2br - 1000ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.188211"" data-longitude=""-122.851868"" id=""map""></div>]",$400,/ 1br - 800ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.231709"" data-longitude=""-122.840602"" id=""map""></div>]",$1475,/ 2br - 1050ft
[],$1100,/ 1br - 550ft
[],$2250,/ 5br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.258730"" data-longitude=""-123.114983"" id=""map""></div>]",$1000,/ 1500ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.191268"" data-longitude=""-122.740288"" id=""map""></div>]",$700,/ 1br -
"[<div class=""viewposting"" data-accuracy=""10"" data-latitude=""49.261490"" data-longitude=""-123.089152"" id=""map""></div>]",$2000,/ 3br - 1000ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.146089"" data-longitude=""-123.122486"" id=""map""></div>]",$1950,/ 3br - 1872ft
[],$1950,/ 2br - 860ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""-0.001159"" data-longitude=""-0.004163"" id=""map""></div>]",$1495,/ 1br - 510ft
[],$2000,/ 2br - 860ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.268337"" data-longitude=""-123.031769"" id=""map""></div>]",$3400,/ 7br - 2600ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.280559"" data-longitude=""-123.067339"" id=""map""></div>]",$1995,/ 2br - 840ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.270027"" data-longitude=""-123.206596"" id=""map""></div>]",$5000,/ 3br - 2640ft
[],$1875,/ 2br - 950ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.125006"" data-longitude=""-123.178049"" id=""map""></div>]",$2200,/ 2br - 1124ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.260824"" data-longitude=""-123.146793"" id=""map""></div>]",$2800,/ 2br - 1005ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.201074"" data-longitude=""-122.960540"" id=""map""></div>]",$1900,/ 3br - 2000ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.140182"" data-longitude=""-123.191739"" id=""map""></div>]",$2000,/ 3br - 2000ft
[],$1200,/ 1br -
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.196114"" data-longitude=""-122.812150"" id=""map""></div>]",$1100,/ 2br - 1160ft
[],$500,/ 2br - 1160ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.243043"" data-longitude=""-123.082724"" id=""map""></div>]",$1300,/ 2br - 700ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.244505"" data-longitude=""-123.082661"" id=""map""></div>]",$1300,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.204987"" data-longitude=""-122.930160"" id=""map""></div>]",$1200,/ 2br - 913ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.030609"" data-longitude=""-123.084040"" id=""map""></div>]",$2900,/ 3br - 1615ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.145855"" data-longitude=""-123.135243"" id=""map""></div>]",$1400,/ 2br - 1100ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.255015"" data-longitude=""-122.891140"" id=""map""></div>]",$1300,/ 2br - 700ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.209716"" data-longitude=""-122.922188"" id=""map""></div>]",$1050,/ 2br - 800ft
[],$900,/ 2br - 500ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.306951"" data-longitude=""-123.067545"" id=""map""></div>]",$2600,/ 2br - 1000ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.330017"" data-longitude=""-123.132229"" id=""map""></div>]",$1400,/ 2br - 1225ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.185759"" data-longitude=""-123.097367"" id=""map""></div>]",$900,/ 1br - 500ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.276925"" data-longitude=""-123.118491"" id=""map""></div>]",$1950,/ 1br - 620ft
[],$1800,/ 2br - 810ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.035842"" data-longitude=""-122.829595"" id=""map""></div>]",$1650,/ 3br - 1600ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.227848"" data-longitude=""-122.604401"" id=""map""></div>]",$1800,/ 4br - 1600ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.045458"" data-longitude=""-122.788482"" id=""map""></div>]",$1350,/ 2br - 1000ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.171070"" data-longitude=""-122.977588"" id=""map""></div>]",$1100,/ 1br - 600ft
