lat-lng,price,number of rooms
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.210659"" data-longitude=""-122.970958"" id=""map""></div>]",$4200,/ 5br - 4000ft
[],$850,/ 1br -
[],$800,/ 1br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.206495"" data-longitude=""-123.133736"" id=""map""></div>]",$1075,/ 1br - 600ft
"[<div class=""viewposting"" data-accuracy=""10"" data-latitude=""49.274205"" data-longitude=""-123.124853"" id=""map""></div>]",$1650,/ 1br - 480ft
[],$2295,/ 3br - 1350ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.191773"" data-longitude=""-122.850516"" id=""map""></div>]",$875,/ 1br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.173105"" data-longitude=""-122.626031"" id=""map""></div>]",$1100,/ 3br - 1200ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.248423"" data-longitude=""-123.168931"" id=""map""></div>]",$4800,/ 6br - 3600ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.212400"" data-longitude=""-122.969600"" id=""map""></div>]",$1770,/ 2br - 955ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.357116"" data-longitude=""-123.100242"" id=""map""></div>]",$5700,/ 5br - 4137ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.311522"" data-longitude=""-123.032393"" id=""map""></div>]",$6500,/ 3br - 1967ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.242547"" data-longitude=""-122.876023"" id=""map""></div>]",$2300,/ 4br - 2000ft
[],$3600,/ 3br - 750ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.212400"" data-longitude=""-122.969600"" id=""map""></div>]",$1770,/ 2br - 955ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.284275"" data-longitude=""-123.117371"" id=""map""></div>]",$1950,/ 1br -
[],$800,/ 1br -
[],$2400,/ 1br - 700ft
[],$2200,/ 1br - 650ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.248423"" data-longitude=""-123.168931"" id=""map""></div>]",$4800,/ 6br - 3600ft
[],$3750,/ 3br - 2200ft
