lat-lng,price,number of rooms
[],$840000,/ 2br - 8722ft
[],$329000,/ 2br - 1220ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.276611"" data-longitude=""-122.756813"" id=""map""></div>]",$774800,/ 5br - 2578ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.295597"" data-longitude=""-122.838749"" id=""map""></div>]",$698000,/ 3br - 2611ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""50.825593"" data-longitude=""-118.973522"" id=""map""></div>]",$135000,/ 4br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.237362"" data-longitude=""-123.029934"" id=""map""></div>]",$368000,/ 2br - 774ft
[],$500000,/ 8br -
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.305902"" data-longitude=""-122.971009"" id=""map""></div>]",$440000,/ 2br - 991ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.219024"" data-longitude=""-122.689167"" id=""map""></div>]",$249900,/ 3br - 1550ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.250215"" data-longitude=""-123.062110"" id=""map""></div>]",$1088000,/ 5800ft
[],$237000,/ 2br - 784ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.041891"" data-longitude=""-122.757186"" id=""map""></div>]",$829800,/ 3br - 2619ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.166126"" data-longitude=""-123.141242"" id=""map""></div>]",$520000,/ 2br - 843ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.215797"" data-longitude=""-122.694240"" id=""map""></div>]",$485900,/ 3br - 1677ft
[],$199000,/ 2br - 1006ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.245742"" data-longitude=""-123.109243"" id=""map""></div>]",$458000,/ 1br - 640ft
[],$164900,/ 2br - 740ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.214406"" data-longitude=""-122.917651"" id=""map""></div>]",$799900,/ 3br - 2003ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.205666"" data-longitude=""-122.924777"" id=""map""></div>]",$189900,/ 1br - 817ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.208660"" data-longitude=""-122.916855"" id=""map""></div>]",$188500,/ 2br - 795ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.225815"" data-longitude=""-122.650887"" id=""map""></div>]",$839900,/ 5br - 3320ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.209729"" data-longitude=""-122.900507"" id=""map""></div>]",$274900,/ 2br - 960ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.200953"" data-longitude=""-122.850210"" id=""map""></div>]",$189000,/ 1br - 591ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.158735"" data-longitude=""-122.790207"" id=""map""></div>]",$88000,/ 2br - 1056ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.148815"" data-longitude=""-122.822685"" id=""map""></div>]",$1300000,/ 132215ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.193245"" data-longitude=""-122.798975"" id=""map""></div>]",$199900,/ 1br - 850ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.234769"" data-longitude=""-123.185387"" id=""map""></div>]",$799000,/ 2br - 1208ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.208766"" data-longitude=""-122.848768"" id=""map""></div>]",$479900,/ 4br - 2108ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.195579"" data-longitude=""-122.802056"" id=""map""></div>]",$149900,/ 2br - 920ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.195865"" data-longitude=""-122.806139"" id=""map""></div>]",$199900,/ 2br - 1010ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.205884"" data-longitude=""-122.847576"" id=""map""></div>]",$609900,/ 5br -
