lat-lng,price,number of rooms
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.245854"" data-longitude=""-122.846179"" id=""map""></div>]",$2500,/ 5br - 2500ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.139630"" data-longitude=""-123.107643"" id=""map""></div>]",$1050,/ 1br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.123938"" data-longitude=""-122.723594"" id=""map""></div>]",$1150,/ 2br - 1000ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.281748"" data-longitude=""-123.136544"" id=""map""></div>]",$1500,/ 1br - 660ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.344530"" data-longitude=""-123.136096"" id=""map""></div>]",$4500,/ 4br - 2750ft
"[<div class=""viewposting"" data-accuracy=""10"" data-latitude=""49.281722"" data-longitude=""-123.139739"" id=""map""></div>]",$4500,/ 2br - 1356ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.288901"" data-longitude=""-123.127706"" id=""map""></div>]",$2700,/ 2br - 940ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.253151"" data-longitude=""-123.033271"" id=""map""></div>]",$1300,/ 3br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.209567"" data-longitude=""-122.922154"" id=""map""></div>]",$800,/ 1br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.236509"" data-longitude=""-123.158073"" id=""map""></div>]",$1600,/ 1br - 800ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.132845"" data-longitude=""-122.696976"" id=""map""></div>]",$800,/ 1br - 800ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.278655"" data-longitude=""-123.116333"" id=""map""></div>]",$2100,/ 1br - 600ft
[],$1200,/ 1br - 651ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.284220"" data-longitude=""-123.112875"" id=""map""></div>]",$1850,/ 1br - 650ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.264261"" data-longitude=""-123.244128"" id=""map""></div>]",$2995,/ 2br - 1008ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.265886"" data-longitude=""-122.748528"" id=""map""></div>]",$1500,/ 3br - 1200ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.142642"" data-longitude=""-122.819534"" id=""map""></div>]",$650,/ 1br -
[],$750,/ 1br - 600ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.150008"" data-longitude=""-122.753334"" id=""map""></div>]",$1000,/ 2br - 1200ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.199149"" data-longitude=""-123.112578"" id=""map""></div>]",$1450,/ 1br - 620ft
[],$3200,/ 5br -
[],$1750,/ 1br - 540ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.259529"" data-longitude=""-123.120925"" id=""map""></div>]",$2350,/ 2br - 926ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.344558"" data-longitude=""-123.136096"" id=""map""></div>]",$1500,/ 2br - 2750ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.142642"" data-longitude=""-122.819534"" id=""map""></div>]",$850,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.287620"" data-longitude=""-123.127600"" id=""map""></div>]",$3995,/ 2br - 1235ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.288415"" data-longitude=""-123.128274"" id=""map""></div>]",$1250,/ 2br - 1235ft
[],$1850,/ 1br - 600ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.208417"" data-longitude=""-122.924506"" id=""map""></div>]",$1100,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.242791"" data-longitude=""-123.082752"" id=""map""></div>]",$1300,/ 2br -
[],$2500,/ 2br - 1870ft
[],$1326,/ 550ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.274512"" data-longitude=""-123.151340"" id=""map""></div>]",$1650,/ 575ft
[],$1850,/ 3br - 1250ft
[],$2895,/ 1br - 756ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.233264"" data-longitude=""-123.127942"" id=""map""></div>]",$1800,/ 1br - 727ft
[],$1800,/ 1br - 700ft
[],$2380,/ 3br - 1600ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.233292"" data-longitude=""-123.127953"" id=""map""></div>]",$1800,/ 1br - 750ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.173785"" data-longitude=""-123.134800"" id=""map""></div>]",$1500,/ 2br - 978ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.274670"" data-longitude=""-123.118240"" id=""map""></div>]",$2495,/ 2br - 850ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.211352"" data-longitude=""-122.930170"" id=""map""></div>]",$925,/ 1br - 550ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.118265"" data-longitude=""-122.762389"" id=""map""></div>]",$1150,/ 2br - 1200ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.187978"" data-longitude=""-122.875406"" id=""map""></div>]",$1250,/ 3br -
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.236509"" data-longitude=""-123.158073"" id=""map""></div>]",$1600,/ 1br - 800ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.116560"" data-longitude=""-122.868104"" id=""map""></div>]",$650,/ 1br - 800ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.286800"" data-longitude=""-123.125756"" id=""map""></div>]",$3895,/ 2br - 888ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.030150"" data-longitude=""-122.865256"" id=""map""></div>]",$2200,/ 3br - 1381ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.210433"" data-longitude=""-122.977505"" id=""map""></div>]",$900,/ 1br - 700ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.277026"" data-longitude=""-123.130229"" id=""map""></div>]",$1695,/ 690ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.335414"" data-longitude=""-123.070393"" id=""map""></div>]",$1700,/ 2br - 750ft
