lat-lng,price,number of rooms
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.169630"" data-longitude=""-122.854999"" id=""map""></div>]",$600,/ 1br -
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.140421"" data-longitude=""-123.096228"" id=""map""></div>]",$825,/ 1br -
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.140450"" data-longitude=""-123.095498"" id=""map""></div>]",$825,/ 1br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.140253"" data-longitude=""-123.097000"" id=""map""></div>]",$825,/ 1br -
[],$825,/ 1br -
[],$825,/ 1br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.140674"" data-longitude=""-123.097850"" id=""map""></div>]",$825,/ 1br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.074569"" data-longitude=""-122.324095"" id=""map""></div>]",$1850,/ 4br - 3000ft
[],$700,/ 2br -
"[<div class=""viewposting"" data-accuracy=""10"" data-latitude=""49.164549"" data-longitude=""-122.790498"" id=""map""></div>]",$750,/ 2br - 750ft
[],$2500,/ 1br - 620ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.262134"" data-longitude=""-123.153863"" id=""map""></div>]",$2250,/ 1br - 686ft
"[<div class=""viewposting"" data-accuracy=""10"" data-latitude=""49.148572"" data-longitude=""-123.189888"" id=""map""></div>]",$2300,/ 5br - 2200ft
[],$1300,/ 1br -
[],$1350,/ 1br - 770ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.218186"" data-longitude=""-122.948470"" id=""map""></div>]",$825,/ 1br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.242147"" data-longitude=""-123.005676"" id=""map""></div>]",$950,/ 2br - 420ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.280768"" data-longitude=""-123.108802"" id=""map""></div>]",$2700,/ 1br - 807ft
[],$4500,/ 4br - 2500ft
"[<div class=""viewposting"" data-accuracy=""10"" data-latitude=""49.272611"" data-longitude=""-123.156632"" id=""map""></div>]",$2200,/ 1br - 870ft
[],$1200,/ 2br - 800ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.133728"" data-longitude=""-122.808131"" id=""map""></div>]",$850,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.272611"" data-longitude=""-123.156632"" id=""map""></div>]",$2200,/ 1br - 870ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.286829"" data-longitude=""-123.125281"" id=""map""></div>]",$1995,/ 1br - 600ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.272611"" data-longitude=""-123.156632"" id=""map""></div>]",$2200,/ 1br - 870ft
[],$2100,/ 4br - 2180ft
[],$2200,/ 3br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.207213"" data-longitude=""-122.915280"" id=""map""></div>]",$750,/ 1br - 680ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.003758"" data-longitude=""-122.741135"" id=""map""></div>]",$1700,/ 3br - 1400ft
[],$800,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.333065"" data-longitude=""-123.117642"" id=""map""></div>]",$1450,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.289264"" data-longitude=""-123.128453"" id=""map""></div>]",$2400,/ 2br -
[],$800,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.180439"" data-longitude=""-123.096439"" id=""map""></div>]",$850,/ 1br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.214773"" data-longitude=""-122.993898"" id=""map""></div>]",$1500,/ 950ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.214773"" data-longitude=""-122.993898"" id=""map""></div>]",$1500,/ 950ft
"[<div class=""viewposting"" data-accuracy=""10"" data-latitude=""49.270467"" data-longitude=""-123.006012"" id=""map""></div>]",$750,/ 950ft
[],$600,/ 1br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.180963"" data-longitude=""-122.898101"" id=""map""></div>]",$750,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.357170"" data-longitude=""-123.103027"" id=""map""></div>]",$5700,/ 5br - 4200ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.327779"" data-longitude=""-123.132362"" id=""map""></div>]",$4300,/ 3br - 1500ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.262652"" data-longitude=""-123.103867"" id=""map""></div>]",$1850,/ 1br -
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.280302"" data-longitude=""-123.068936"" id=""map""></div>]",$950,/ 1br -
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.276746"" data-longitude=""-123.128847"" id=""map""></div>]",$1650,/ 1br -
[],$1600,/ 3br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.228312"" data-longitude=""-123.027774"" id=""map""></div>]",$1200,/ 2br - 700ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.263026"" data-longitude=""-123.162802"" id=""map""></div>]",$1500,/ 2br - 900ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.312422"" data-longitude=""-123.056145"" id=""map""></div>]",$1800,/ 2br - 1000ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.119917"" data-longitude=""-122.484510"" id=""map""></div>]",$975,/ 1br - 650ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.158723"" data-longitude=""-122.805562"" id=""map""></div>]",$850,/ 2br -
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.224944"" data-longitude=""-122.677118"" id=""map""></div>]",$1800,/ 3br - 1350ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.266261"" data-longitude=""-122.883889"" id=""map""></div>]",$1295,/ 1br -
