lat-lng,price,number of rooms
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.331554"" data-longitude=""-123.155959"" id=""map""></div>]",$1998000,/ 4br - 3162ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.347946"" data-longitude=""-123.205039"" id=""map""></div>]",$1998000,/ 3br - 2370ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.360264"" data-longitude=""-123.131368"" id=""map""></div>]",$3280000,/ 3br - 2829ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.360531"" data-longitude=""-123.133316"" id=""map""></div>]",$2800000,/ 4br - 3082ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.360129"" data-longitude=""-123.133584"" id=""map""></div>]",$4680000,/ 4br - 5066ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.338365"" data-longitude=""-123.178716"" id=""map""></div>]",$4288000,/ 5br - 3800ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.343729"" data-longitude=""-123.149177"" id=""map""></div>]",$2688000,/ 13100ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.359086"" data-longitude=""-123.130638"" id=""map""></div>]",$3098000,/ 3br - 2412ft
"[<div class=""viewposting"" data-accuracy=""10"" data-latitude=""49.335600"" data-longitude=""-123.175556"" id=""map""></div>]",$4788000,/ 6br - 4599ft
"[<div class=""viewposting"" data-accuracy=""10"" data-latitude=""49.351068"" data-longitude=""-123.154665"" id=""map""></div>]",$5980000,/ 6br - 3627ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.321586"" data-longitude=""-123.081228"" id=""map""></div>]",$688800,/ 2br - 850ft
"[<div class=""viewposting"" data-accuracy=""10"" data-latitude=""49.341759"" data-longitude=""-123.148610"" id=""map""></div>]",$3388000,/ 4br - 4878ft
[],$11880000,/ 5br - 7160ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.332799"" data-longitude=""-123.160221"" id=""map""></div>]",$2098000,/ 4br - 2440ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.359086"" data-longitude=""-123.130638"" id=""map""></div>]",$3098000,/ 3br - 2412ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.358544"" data-longitude=""-123.127084"" id=""map""></div>]",$4890000,/ 4br - 5077ft
[],$235000,/ 2br - 960ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.347776"" data-longitude=""-123.136226"" id=""map""></div>]",$6500000,/ 21780ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.155606"" data-longitude=""-122.916081"" id=""map""></div>]",$608785,/ 4br - 2051ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.328245"" data-longitude=""-123.070504"" id=""map""></div>]",$759000,/ 2br - 1211ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.139786"" data-longitude=""-121.948831"" id=""map""></div>]",$519000,/ 4br - 2243ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""44.302234"" data-longitude=""-78.306487"" id=""map""></div>]",$183750,/ 2br - 1000ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.122706"" data-longitude=""-122.894687"" id=""map""></div>]",$849000,/ 4br - 2825ft
[],$278000,/ 2br - 1240ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.022561"" data-longitude=""-119.467649"" id=""map""></div>]",$290000,/ 2br - 1299ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.028358"" data-longitude=""-122.798181"" id=""map""></div>]",$234900,/ 2br - 825ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.082998"" data-longitude=""-122.801258"" id=""map""></div>]",$4215000,/ 3br -
"[<div class=""viewposting"" data-accuracy=""10"" data-latitude=""49.282072"" data-longitude=""-123.056459"" id=""map""></div>]",$1288000,/ 7br -
"[<div class=""viewposting"" data-accuracy=""10"" data-latitude=""49.291115"" data-longitude=""-123.054574"" id=""map""></div>]",$1698800,/ 3br -
"[<div class=""viewposting"" data-accuracy=""10"" data-latitude=""49.273269"" data-longitude=""-123.049243"" id=""map""></div>]",$1299000,/ 5br -
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.207673"" data-longitude=""-122.990951"" id=""map""></div>]",$1588000,/ 3br - 2800ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.225081"" data-longitude=""-123.011127"" id=""map""></div>]",$349000,/ 2br - 905ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.118725"" data-longitude=""-122.565890"" id=""map""></div>]",$1299000,/ 3br - 2127ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.258680"" data-longitude=""-123.122167"" id=""map""></div>]",$399900,/ 1br - 640ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.111614"" data-longitude=""-122.756158"" id=""map""></div>]",$569000,/ 4br - 2685ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.188688"" data-longitude=""-123.839607"" id=""map""></div>]",$189000,N/A
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.279430"" data-longitude=""-122.750970"" id=""map""></div>]",$599900,/ 5br - 2209ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.263821"" data-longitude=""-122.953418"" id=""map""></div>]",$1350000,/ 6br - 2560ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.159116"" data-longitude=""-122.033687"" id=""map""></div>]",$430000,N/A
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.314548"" data-longitude=""-122.913666"" id=""map""></div>]",$1300000,/ 5br - 4356ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.160491"" data-longitude=""-122.789469"" id=""map""></div>]",$89900,/ 2br - 924ft
[],$673800,/ 2br -
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.249305"" data-longitude=""-122.889075"" id=""map""></div>]",$452000,/ 2br - 1024ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.187580"" data-longitude=""-122.837985"" id=""map""></div>]",$242000,/ 2br - 1250ft
[],$299000,/ 1br - 630ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.136652"" data-longitude=""-122.292771"" id=""map""></div>]",$86000,/ 1br - 800ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.215691"" data-longitude=""-123.029352"" id=""map""></div>]",$38800,/ 2br - 1084ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.271139"" data-longitude=""-123.152589"" id=""map""></div>]",$398000,/ 1br - 595ft
[],$1098000,/ 4br - 2100ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""48.910302"" data-longitude=""-122.098682"" id=""map""></div>]",$42000,/ 3br - 10000ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""51.183070"" data-longitude=""-120.122647"" id=""map""></div>]",$314500,/ 3br - 1500ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.190024"" data-longitude=""-122.824025"" id=""map""></div>]",$164900,/ 2br - 740ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.226389"" data-longitude=""-122.991564"" id=""map""></div>]",$265000,/ 1br - 790ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.257938"" data-longitude=""-123.134761"" id=""map""></div>]",$525000,/ 2br - 984ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.054605"" data-longitude=""-122.784641"" id=""map""></div>]",$899900,/ 4br - 2600ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.009220"" data-longitude=""-123.077109"" id=""map""></div>]",$1289900,/ 5br - 3998ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.063640"" data-longitude=""-123.117650"" id=""map""></div>]",$1998800,/ 4br - 4401ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.090271"" data-longitude=""-123.071847"" id=""map""></div>]",$1100000,/ 3br - 2502ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.021355"" data-longitude=""-123.093665"" id=""map""></div>]",$2360888,/ 5br - 4648ft
[],$219000,/ 2br - 1233ft
[],$445000,/ 4br -
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.107007"" data-longitude=""-122.804937"" id=""map""></div>]",$255000,/ 2br - 966ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.115267"" data-longitude=""-122.747391"" id=""map""></div>]",$639000,/ 3br - 1947ft
[],$775000,/ 5br - 3000ft
[],$129900,/ 2br - 1170ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.173803"" data-longitude=""-122.901160"" id=""map""></div>]",$729000,/ 5br - 2721ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.134007"" data-longitude=""-122.537558"" id=""map""></div>]",$3288000,/ 7br - 7362ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.018564"" data-longitude=""-122.790950"" id=""map""></div>]",$2188000,/ 5br - 4461ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.005342"" data-longitude=""-122.735567"" id=""map""></div>]",$999995,/ 6br - 3720ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.227239"" data-longitude=""-122.502279"" id=""map""></div>]",$1098000,/ 5br - 3410ft
[],$1088000,/ 5800ft
[],$739880,/ 4br - 2558ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.169092"" data-longitude=""-121.937449"" id=""map""></div>]",$317500,/ 3br - 1700ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.167493"" data-longitude=""-122.807794"" id=""map""></div>]",$419000,/ 4br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.209776"" data-longitude=""-122.953749"" id=""map""></div>]",$245000,/ 1br - 588ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.847558"" data-longitude=""-119.648838"" id=""map""></div>]",$2100000,/ 1500ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.306031"" data-longitude=""-122.971264"" id=""map""></div>]",$938000,/ 4br - 2491ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.713642"" data-longitude=""-123.142412"" id=""map""></div>]",$300000,/ 10082ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.219026"" data-longitude=""-122.606996"" id=""map""></div>]",$224900,/ 2br - 1023ft
[],$629000,/ 5br - 2000ft
[],$349900,/ 2br - 852ft
"[<div class=""viewposting"" data-accuracy=""10"" data-latitude=""49.153672"" data-longitude=""-122.776004"" id=""map""></div>]",$248800,/ 3br - 1170ft
[],$1225000,/ 5br -
