lat-lng,price,number of rooms
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.259207"" data-longitude=""-123.113244"" id=""map""></div>]",$3000,/ 2br - 1240ft
[],$1150,/ 2br - 1000ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.230209"" data-longitude=""-123.048820"" id=""map""></div>]",$2200,/ 3br - 1500ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.262617"" data-longitude=""-123.185708"" id=""map""></div>]",$1650,/ 2br - 850ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.278289"" data-longitude=""-123.118685"" id=""map""></div>]",$1595,/ 1br - 597ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.329669"" data-longitude=""-123.157855"" id=""map""></div>]",$1350,/ 599ft
[],$950,/ 2br - 860ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.172024"" data-longitude=""-123.144207"" id=""map""></div>]",$1390,/ 1br - 594ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.275841"" data-longitude=""-123.101721"" id=""map""></div>]",$5000,/ 3br - 1750ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.264864"" data-longitude=""-123.193431"" id=""map""></div>]",$5500,/ 2br - 2550ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.198781"" data-longitude=""-122.818028"" id=""map""></div>]",$1550,/ 3br - 1550ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.287657"" data-longitude=""-123.125787"" id=""map""></div>]",$2900,/ 1br - 600ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.286983"" data-longitude=""-123.126333"" id=""map""></div>]",$3900,/ 2br - 900ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.287657"" data-longitude=""-123.125787"" id=""map""></div>]",$4500,/ 2br - 1100ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.243159"" data-longitude=""-123.130515"" id=""map""></div>]",$3500,/ 4br - 2968ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.308623"" data-longitude=""-122.788091"" id=""map""></div>]",$3000,/ 4br - 3200ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.244066"" data-longitude=""-123.173132"" id=""map""></div>]",$2500,/ 1br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.285611"" data-longitude=""-123.123951"" id=""map""></div>]",$2950,/ 1br -
[],$1400,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.360687"" data-longitude=""-123.088561"" id=""map""></div>]",$5950,/ 3br - 2345ft
[],$1130,/ 2br - 1050ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.238500"" data-longitude=""-123.039768"" id=""map""></div>]",$918,/ 1br -
[],$2380,/ 3br - 1600ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.278952"" data-longitude=""-123.115779"" id=""map""></div>]",$2300,/ 1br - 650ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.281826"" data-longitude=""-123.123779"" id=""map""></div>]",$2280,/ 1br - 630ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.278756"" data-longitude=""-123.112640"" id=""map""></div>]",$3980,/ 4br - 3095ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.284613"" data-longitude=""-122.782987"" id=""map""></div>]",$1890,/ 3br - 1350ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.278756"" data-longitude=""-123.112640"" id=""map""></div>]",$3980,/ 4br - 3095ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.193428"" data-longitude=""-122.537384"" id=""map""></div>]",$2200,/ 4br - 2000ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.243597"" data-longitude=""-123.153463"" id=""map""></div>]",$2350,/ 2br - 880ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.202957"" data-longitude=""-122.915832"" id=""map""></div>]",$1800,/ 2br - 1050ft
[],$6450,/ 3br - 2708ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.275015"" data-longitude=""-123.125968"" id=""map""></div>]",$8995,/ 3br - 1964ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.191573"" data-longitude=""-122.850577"" id=""map""></div>]",$975,/ 1br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.136239"" data-longitude=""-122.295606"" id=""map""></div>]",$675,/ 1br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.018885"" data-longitude=""-122.795375"" id=""map""></div>]",$2500,/ 2br - 2000ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.134742"" data-longitude=""-123.180420"" id=""map""></div>]",$1750,/ 2br - 1500ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.124166"" data-longitude=""-122.894734"" id=""map""></div>]",$2200,/ 5br - 2206ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.230693"" data-longitude=""-123.003085"" id=""map""></div>]",$1836,/ 2br - 979ft
[],$1100,/ 2br -
[],$600,/ 1br -
[],$980,/ 1br - 750ft
[],$600,/ 1br -
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.287053"" data-longitude=""-123.128393"" id=""map""></div>]",$2325,/ 1br - 840ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.241695"" data-longitude=""-122.879607"" id=""map""></div>]",$1395,/ 3br - 1000ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.324181"" data-longitude=""-123.121868"" id=""map""></div>]",$1100,/ 500ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.264640"" data-longitude=""-123.008723"" id=""map""></div>]",$1200,/ 1br - 650ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.288311"" data-longitude=""-123.128406"" id=""map""></div>]",$1875,/ 1br - 590ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.275071"" data-longitude=""-123.125324"" id=""map""></div>]",$6250,/ 3br - 1840ft
