lat-lng,price,number of rooms
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.227747"" data-longitude=""-122.608635"" id=""map""></div>]",$3600,/ 3br - 1500ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.276802"" data-longitude=""-123.117061"" id=""map""></div>]",$3595,/ 3br - 810ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.278854"" data-longitude=""-123.119800"" id=""map""></div>]",$2700,/ 1br - 600ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.228879"" data-longitude=""-123.005988"" id=""map""></div>]",$2250,/ 2br - 1000ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.231857"" data-longitude=""-123.087891"" id=""map""></div>]",$2700,/ 4br - 1800ft
"[<div class=""viewposting"" data-accuracy=""10"" data-latitude=""49.194981"" data-longitude=""-122.922732"" id=""map""></div>]",$1800,/ 2br - 1248ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.252624"" data-longitude=""-123.066015"" id=""map""></div>]",$1300,/ 465ft
[],$2500,/ 3br - 1450ft
[],$6295,/ 4br - 2500ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.032048"" data-longitude=""-122.779149"" id=""map""></div>]",$975,/ 1br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.181745"" data-longitude=""-123.119402"" id=""map""></div>]",$1850,/ 2br - 1052ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.277084"" data-longitude=""-123.116635"" id=""map""></div>]",$4000,/ 2br - 1187ft
[],$2250,/ 1br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.279652"" data-longitude=""-123.110930"" id=""map""></div>]",$2795,/ 1br - 700ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.287202"" data-longitude=""-123.141439"" id=""map""></div>]",$2100,/ 1br - 900ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.284019"" data-longitude=""-123.113830"" id=""map""></div>]",$1995,/ 1br -
[],$2495,/ 1br - 700ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.262813"" data-longitude=""-123.193779"" id=""map""></div>]",$5500,/ 5br - 3400ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.285746"" data-longitude=""-123.132626"" id=""map""></div>]",$3295,/ 2br - 880ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.279515"" data-longitude=""-123.106500"" id=""map""></div>]",$6495,/ 3br - 1750ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.028402"" data-longitude=""-123.070026"" id=""map""></div>]",$2400,/ 1br - 400ft
[],$800,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.275125"" data-longitude=""-123.129386"" id=""map""></div>]",$2350,/ 470ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.266261"" data-longitude=""-122.883889"" id=""map""></div>]",$420,/ 1br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.255818"" data-longitude=""-123.037090"" id=""map""></div>]",$930,/ 2br - 925ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.278841"" data-longitude=""-123.107636"" id=""map""></div>]",$3200,/ 1br - 850ft
[],$900,/ 2br - 900ft
[],$1595,/ 1br - 850ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.210395"" data-longitude=""-123.140417"" id=""map""></div>]",$1695,/ 1br - 600ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.278289"" data-longitude=""-123.118685"" id=""map""></div>]",$2495,/ 1br - 525ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.284366"" data-longitude=""-123.108909"" id=""map""></div>]",$2495,/ 1br - 750ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.282343"" data-longitude=""-123.100271"" id=""map""></div>]",$3695,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.277944"" data-longitude=""-123.121076"" id=""map""></div>]",$2095,/ 1br - 463ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.287657"" data-longitude=""-123.125787"" id=""map""></div>]",$3095,/ 2br - 878ft
[],$1995,/ 2br - 790ft
[],$1100,/ 2br - 900ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.256910"" data-longitude=""-123.115883"" id=""map""></div>]",$3100,/ 3br - 1470ft
[],$5495,/ 5br - 3000ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.213938"" data-longitude=""-122.985420"" id=""map""></div>]",$900,/ 1br - 500ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.213938"" data-longitude=""-122.985420"" id=""map""></div>]",$2350,/ 3br - 1200ft
