lat-lng,price,number of rooms
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.170488"" data-longitude=""-122.850134"" id=""map""></div>]",$343800,/ 3br - 1500ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.288054"" data-longitude=""-123.138764"" id=""map""></div>]",$369900,/ 1br - 571ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.123536"" data-longitude=""-122.690878"" id=""map""></div>]",$303800,/ 2br - 1200ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.278612"" data-longitude=""-122.837802"" id=""map""></div>]",$415000,/ 2br - 1001ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.254635"" data-longitude=""-123.076970"" id=""map""></div>]",$1288000,/ 5br - 4026ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.118692"" data-longitude=""-122.738400"" id=""map""></div>]",$565000,/ 6br - 7200ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.278417"" data-longitude=""-122.786679"" id=""map""></div>]",$329900,/ 2br - 882ft
[],$850000,/ 4br - 2500ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.264052"" data-longitude=""-123.013852"" id=""map""></div>]",$418800,/ 1br - 753ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.222530"" data-longitude=""-122.741208"" id=""map""></div>]",$1499000,/ 6br - 3620ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.321807"" data-longitude=""-122.926390"" id=""map""></div>]",$3999888,/ 4br - 8345ft
[],$599800,N/A
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.190105"" data-longitude=""-122.933546"" id=""map""></div>]",$509888,/ 2br - 1236ft
[],$599000,/ 3br - 3400ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.270661"" data-longitude=""-123.153048"" id=""map""></div>]",$398000,/ 1br - 595ft
[],$1320000,/ 4br - 4700ft
[],$269800,/ 2br - 939ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.277758"" data-longitude=""-123.026678"" id=""map""></div>]",$928888,/ 4br - 3850ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.191775"" data-longitude=""-122.851082"" id=""map""></div>]",$170000,/ 1br - 470ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.322104"" data-longitude=""-123.074769"" id=""map""></div>]",$714900,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.298109"" data-longitude=""-122.804725"" id=""map""></div>]",$589900,/ 2br - 1279ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.194949"" data-longitude=""-122.560397"" id=""map""></div>]",$619000,/ 3br - 1610ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.178197"" data-longitude=""-122.598689"" id=""map""></div>]",$2200000,/ 4br - 3600ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.178982"" data-longitude=""-122.598152"" id=""map""></div>]",$1280000,N/A
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.290664"" data-longitude=""-123.124981"" id=""map""></div>]",$619900,/ 1br - 710ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.291098"" data-longitude=""-123.126719"" id=""map""></div>]",$619900,/ 1br - 710ft
"[<div class=""viewposting"" data-accuracy=""10"" data-latitude=""49.155276"" data-longitude=""-123.931742"" id=""map""></div>]",$469000,/ 8br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.173029"" data-longitude=""-123.125845"" id=""map""></div>]",$428000,/ 3br - 1300ft
[],$1299500,N/A
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.200496"" data-longitude=""-122.849297"" id=""map""></div>]",$215000,/ 1br - 650ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.026768"" data-longitude=""-119.443982"" id=""map""></div>]",$159000,/ 1br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.198446"" data-longitude=""-122.880751"" id=""map""></div>]",$428000,/ 3br - 1100ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.266404"" data-longitude=""-122.990892"" id=""map""></div>]",$274800,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.219331"" data-longitude=""-122.957579"" id=""map""></div>]",$321000,/ 1br - 600ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.134088"" data-longitude=""-122.869658"" id=""map""></div>]",$149900,/ 1br - 692ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.091293"" data-longitude=""-122.613258"" id=""map""></div>]",$219000,/ 2br - 930ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.281093"" data-longitude=""-123.093428"" id=""map""></div>]",$1500000,/ 4br - 2550ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.029215"" data-longitude=""-122.786620"" id=""map""></div>]",$990000,/ 5br - 2300ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.192151"" data-longitude=""-122.850985"" id=""map""></div>]",$149900,/ 1br - 652ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.139169"" data-longitude=""-122.808072"" id=""map""></div>]",$939900,/ 4br - 2882ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.151803"" data-longitude=""-122.778633"" id=""map""></div>]",$350000,/ 3br - 1610ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.145974"" data-longitude=""-122.770675"" id=""map""></div>]",$499900,/ 4br - 1983ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.042734"" data-longitude=""-122.833957"" id=""map""></div>]",$1168000,/ 4br - 3008ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.033869"" data-longitude=""-122.470686"" id=""map""></div>]",$1099900,/ 4br - 1473ft
[],$499000,/ 3br - 1900ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.188520"" data-longitude=""-122.938385"" id=""map""></div>]",$379900,/ 1br - 740ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.207806"" data-longitude=""-122.915919"" id=""map""></div>]",$135000,/ 1br - 612ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.459715"" data-longitude=""-123.233846"" id=""map""></div>]",$995000,/ 3br - 2500ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.234171"" data-longitude=""-122.775700"" id=""map""></div>]",$449000,/ 3br -
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.278144"" data-longitude=""-123.120893"" id=""map""></div>]",$1588000,/ 2br - 1341ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.304326"" data-longitude=""-122.792737"" id=""map""></div>]",$745000,/ 3br - 2936ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.135101"" data-longitude=""-123.191822"" id=""map""></div>]",$998000,/ 5br - 2177ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.220747"" data-longitude=""-122.943295"" id=""map""></div>]",$899000,/ 2160ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.133099"" data-longitude=""-122.881803"" id=""map""></div>]",$799999,/ 5br - 3500ft
[],$980000,/ 4br - 2400ft
[],$169000,/ 25700ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.047962"" data-longitude=""-122.282616"" id=""map""></div>]",$279900,/ 3br - 1055ft
[],$238000,/ 2br - 826ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.169752"" data-longitude=""-123.135624"" id=""map""></div>]",$365000,/ 1br - 610ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.287113"" data-longitude=""-122.981712"" id=""map""></div>]",$1250000,/ 5br - 2561ft
[],$779000,/ 6br - 3100ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.214169"" data-longitude=""-122.592942"" id=""map""></div>]",$529900,/ 4br - 2314ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.023687"" data-longitude=""-122.779405"" id=""map""></div>]",$868000,/ 3br - 2698ft
[],$165000,/ 20000ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.161902"" data-longitude=""-122.806765"" id=""map""></div>]",$599000,/ 5br - 1880ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.168274"" data-longitude=""-122.813699"" id=""map""></div>]",$749000,/ 6br - 3219ft
[],$1600000,/ 3090ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.134007"" data-longitude=""-122.537558"" id=""map""></div>]",$3498000,/ 3br - 5460ft
