lat-lng,price,number of rooms
"[<div class=""viewposting"" data-accuracy=""10"" data-latitude=""49.277026"" data-longitude=""-123.130229"" id=""map""></div>]",$1695,/ 1br - 690ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.187804"" data-longitude=""-122.841035"" id=""map""></div>]",$2200,/ 5br - 2630ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.049218"" data-longitude=""-122.784027"" id=""map""></div>]",$1700,/ 2br - 1000ft
[],$2500,/ 2br - 1100ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.139151"" data-longitude=""-122.834408"" id=""map""></div>]",$1200,/ 3br - 1300ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.277026"" data-longitude=""-123.130229"" id=""map""></div>]",$1695,/ 690ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.062033"" data-longitude=""-122.713374"" id=""map""></div>]",$900,/ 680ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.194307"" data-longitude=""-122.798174"" id=""map""></div>]",$1325,/ 2br - 1400ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.068130"" data-longitude=""-122.834315"" id=""map""></div>]",$2600,/ 4br - 2940ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.022108"" data-longitude=""-122.784771"" id=""map""></div>]",$2800,/ 3br - 2277ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.045118"" data-longitude=""-122.776660"" id=""map""></div>]",$1975,/ 3br - 1325ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.062033"" data-longitude=""-122.713374"" id=""map""></div>]",$1600,/ 2br - 1000ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.032160"" data-longitude=""-122.851522"" id=""map""></div>]",$3375,/ 5br - 3437ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.125420"" data-longitude=""-122.683622"" id=""map""></div>]",$1700,/ 3br - 1300ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.034620"" data-longitude=""-122.817025"" id=""map""></div>]",$2700,/ 3br - 1720ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.233068"" data-longitude=""-122.901263"" id=""map""></div>]",$1075,/ 1br - 825ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.143061"" data-longitude=""-122.840152"" id=""map""></div>]",$1900,/ 5br - 2500ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.027147"" data-longitude=""-122.864948"" id=""map""></div>]",$2600,/ 3br - 1704ft
[],$950,/ 3br - 1704ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.170004"" data-longitude=""-123.144078"" id=""map""></div>]",$1600,/ 2br - 946ft
[],$1200,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.031365"" data-longitude=""-122.771931"" id=""map""></div>]",$2100,/ 4br - 1545ft
"[<div class=""viewposting"" data-accuracy=""23"" data-latitude=""49.189500"" data-longitude=""-122.853075"" id=""map""></div>]",$1100,/ 1br -
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.152380"" data-longitude=""-122.806914"" id=""map""></div>]",$700,/ 2br -
[],$750,/ 1br - 520ft
[],$1950,/ 3br -
[],$900,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.260187"" data-longitude=""-123.070822"" id=""map""></div>]",$1200,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.277026"" data-longitude=""-123.130229"" id=""map""></div>]",$1695,/ 1br - 690ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.314087"" data-longitude=""-123.012190"" id=""map""></div>]",$4995,/ 2br - 2800ft
[],$1325,/ 1br - 631ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.279540"" data-longitude=""-123.116901"" id=""map""></div>]",$2495,/ 1br - 700ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.250148"" data-longitude=""-122.764862"" id=""map""></div>]",$2800,/ 4br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.138288"" data-longitude=""-122.896543"" id=""map""></div>]",$2000,/ 4br - 2100ft
"[<div class=""viewposting"" data-accuracy=""25"" data-latitude=""49.189372"" data-longitude=""-122.853144"" id=""map""></div>]",$1100,/ 1br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.313953"" data-longitude=""-123.080800"" id=""map""></div>]",$2000,/ 1br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.253568"" data-longitude=""-123.014909"" id=""map""></div>]",$850,/ 1br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.172049"" data-longitude=""-123.144541"" id=""map""></div>]",$2100,/ 2br - 900ft
[],$3495,/ 2br - 1300ft
[],$600,/ 2br - 1300ft
[],$1695,/ 1br - 690ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.260887"" data-longitude=""-123.088288"" id=""map""></div>]",$795,/ 1br - 690ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.277026"" data-longitude=""-123.130229"" id=""map""></div>]",$1695,/ 1br - 690ft
[],$1695,/ 1br - 690ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.319555"" data-longitude=""-122.968956"" id=""map""></div>]",$1150,/ 3br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.235398"" data-longitude=""-123.027894"" id=""map""></div>]",$1050,/ 440ft
[],$850,/ 400ft
[],$2000,/ 2br -
