lat-lng,price,number of rooms
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.271767"" data-longitude=""-123.101453"" id=""map""></div>]",$1750,/ 1br - 655ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.133728"" data-longitude=""-122.808131"" id=""map""></div>]",$850,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.278568"" data-longitude=""-123.097250"" id=""map""></div>]",$1400,/ 1br - 650ft
[],$900,/ 1br -
[],$1450,/ 1br - 710ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.273182"" data-longitude=""-123.128341"" id=""map""></div>]",$2550,/ 1br - 750ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.224591"" data-longitude=""-123.045734"" id=""map""></div>]",$1700,/ 3br - 1523ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.279117"" data-longitude=""-123.119831"" id=""map""></div>]",$3100,/ 1121ft
[],$1380,/ 2br - 800ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.190643"" data-longitude=""-122.809792"" id=""map""></div>]",$1100,/ 2br - 1000ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.236478"" data-longitude=""-122.846324"" id=""map""></div>]",$1100,/ 2br - 1000ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.273349"" data-longitude=""-122.813244"" id=""map""></div>]",$830,/ 1br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.138976"" data-longitude=""-122.817147"" id=""map""></div>]",$1100,/ 3br -
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.186210"" data-longitude=""-122.540040"" id=""map""></div>]",$1000,/ 2br - 900ft
[],$2000,/ 2br - 900ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.232304"" data-longitude=""-123.006624"" id=""map""></div>]",$2785,/ 3br - 1593ft
[],$900,/ 1br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.232304"" data-longitude=""-123.006624"" id=""map""></div>]",$1830,/ 2br - 1057ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.280939"" data-longitude=""-123.108969"" id=""map""></div>]",$2395,/ 750ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.207453"" data-longitude=""-122.906767"" id=""map""></div>]",$1395,/ 395ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.286153"" data-longitude=""-123.123702"" id=""map""></div>]",$6495,/ 2br - 1630ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.232304"" data-longitude=""-123.006624"" id=""map""></div>]",$1800,/ 2br - 1044ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.286153"" data-longitude=""-123.123702"" id=""map""></div>]",$5495,/ 2br - 1057ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.282099"" data-longitude=""-123.124759"" id=""map""></div>]",$1995,/ 490ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.332975"" data-longitude=""-123.163168"" id=""map""></div>]",$1695,/ 750ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.172001"" data-longitude=""-123.144385"" id=""map""></div>]",$1595,/ 1br - 600ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.281036"" data-longitude=""-123.108820"" id=""map""></div>]",$5500,/ 1br - 1200ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.286153"" data-longitude=""-123.123702"" id=""map""></div>]",$7195,/ 2br - 1275ft
[],$4495,/ 2br - 980ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.291391"" data-longitude=""-123.139440"" id=""map""></div>]",$1595,/ 400ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.364923"" data-longitude=""-123.100653"" id=""map""></div>]",$6995,/ 4br - 3000ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.251402"" data-longitude=""-123.120236"" id=""map""></div>]",$7995,/ 5br - 2700ft
[],$2295,/ 1br - 603ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.290371"" data-longitude=""-123.020569"" id=""map""></div>]",$1995,/ 1br - 1000ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.289164"" data-longitude=""-123.128464"" id=""map""></div>]",$1750,/ 1br - 684ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.281664"" data-longitude=""-123.124712"" id=""map""></div>]",$2695,/ 1br - 657ft
[],$4695,/ 2br - 718ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.288945"" data-longitude=""-123.123336"" id=""map""></div>]",$3495,/ 1br - 780ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.333106"" data-longitude=""-123.163351"" id=""map""></div>]",$1895,/ 1br - 800ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.163660"" data-longitude=""-123.149550"" id=""map""></div>]",$2195,/ 4br - 1800ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.209627"" data-longitude=""-123.141745"" id=""map""></div>]",$2295,/ 2br - 1000ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.280425"" data-longitude=""-123.114578"" id=""map""></div>]",$4495,/ 2br - 1300ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.141705"" data-longitude=""-123.189580"" id=""map""></div>]",$2695,/ 3br - 1700ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.259457"" data-longitude=""-123.114232"" id=""map""></div>]",$8995,/ 3br - 1600ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.356255"" data-longitude=""-123.098345"" id=""map""></div>]",$4995,/ 3br - 2500ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.279652"" data-longitude=""-123.110930"" id=""map""></div>]",$2695,/ 2br - 890ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.243847"" data-longitude=""-123.185196"" id=""map""></div>]",$5895,/ 5br - 2390ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.271388"" data-longitude=""-123.168464"" id=""map""></div>]",$5995,/ 3br - 1200ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.265694"" data-longitude=""-123.109195"" id=""map""></div>]",$3295,/ 1br - 1100ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.126859"" data-longitude=""-122.886323"" id=""map""></div>]",$3495,/ 3br - 2300ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.291036"" data-longitude=""-123.129891"" id=""map""></div>]",$5495,/ 2br - 1200ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.276833"" data-longitude=""-123.119540"" id=""map""></div>]",$6495,/ 2br - 1000ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.341482"" data-longitude=""-123.189955"" id=""map""></div>]",$4295,/ 1br - 1200ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.348926"" data-longitude=""-123.069629"" id=""map""></div>]",$1995,/ 1br - 550ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.260054"" data-longitude=""-123.209044"" id=""map""></div>]",$2995,/ 2br - 900ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.022519"" data-longitude=""-122.805347"" id=""map""></div>]",$1100,/ 1br - 670ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.288429"" data-longitude=""-123.123162"" id=""map""></div>]",$4995,/ 2br - 1040ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.314376"" data-longitude=""-123.097681"" id=""map""></div>]",$13995,/ 4br - 8500ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.140725"" data-longitude=""-123.109570"" id=""map""></div>]",$1200,/ 2br - 380ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.262771"" data-longitude=""-122.965980"" id=""map""></div>]",$775,/ 600ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.287011"" data-longitude=""-123.128414"" id=""map""></div>]",$1810,/ 1br - 602ft
"[<div class=""viewposting"" data-accuracy=""23"" data-latitude=""49.312310"" data-longitude=""-123.025433"" id=""map""></div>]",$1650,/ 1br - 620ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.279516"" data-longitude=""-123.119372"" id=""map""></div>]",$2600,/ 2br - 730ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.314087"" data-longitude=""-123.012190"" id=""map""></div>]",$5495,/ 4br - 4400ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.282343"" data-longitude=""-123.100271"" id=""map""></div>]",$3195,/ 2br - 1095ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.188085"" data-longitude=""-123.095949"" id=""map""></div>]",$1100,/ 2br - 710ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.232304"" data-longitude=""-123.006624"" id=""map""></div>]",$1830,/ 2br - 1057ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.266261"" data-longitude=""-122.883889"" id=""map""></div>]",$4000,/ 5br - 1600ft
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.281956"" data-longitude=""-123.003919"" id=""map""></div>]",$925,/ 500ft
"[<div class=""viewposting"" data-accuracy=""5"" data-latitude=""49.005419"" data-longitude=""-123.091507"" id=""map""></div>]",$1000,/ 1br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.144115"" data-longitude=""-122.890511"" id=""map""></div>]",$950,/ 2br -
[],$675,/ 1br - 600ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.199261"" data-longitude=""-122.531505"" id=""map""></div>]",$950,/ 2br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.023715"" data-longitude=""-122.802515"" id=""map""></div>]",$980,/ 1br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.206520"" data-longitude=""-123.133351"" id=""map""></div>]",$1075,/ 1br -
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.275529"" data-longitude=""-123.124813"" id=""map""></div>]",$8995,/ 3br - 2000ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.334065"" data-longitude=""-123.068537"" id=""map""></div>]",$1650,/ 2br -
"[<div class=""viewposting"" data-accuracy=""17"" data-latitude=""49.281345"" data-longitude=""-123.119869"" id=""map""></div>]",$2300,/ 1br - 700ft
[],$725,/ 1br - 700ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.225897"" data-longitude=""-122.953084"" id=""map""></div>]",$1200,/ 3br - 1000ft
"[<div class=""viewposting"" data-accuracy=""0"" data-latitude=""49.283711"" data-longitude=""-123.004501"" id=""map""></div>]",$3200,/ 5br - 2000ft
